gene_id,length,symbol
100042415,2774,MND1-PS
100042428,992,GM20917
100042437,921,VMN1R79
100042450,2190,SMIM17
100042453,717,GM3852
100042480,14953,NHSL2
100042498,1766,MIR22HG
100042499,2346,VMN2R55
100042539,13188,GM3893
100042555,4029,GM13305
100042584,4750,GM16523
100042591,2586,VMN2R31
100042636,2559,VMN2R34
100042653,5118,VMN2R36
100042679,593,GM16386
100042715,2515,GM3985
100042757,416,GM4013
100042761,1023,TDPOZ7
100042781,2559,VMN2R40
100042782,856,FTHL17D
100042784,4933,PRDM11
100042786,992,UBL5B
100042810,2559,VMN2R45
100042848,2559,VMN2R41
100042855,258,GM10267
100042891,10233,VMN2R47
100042894,4860,VMN2R46
100042921,2559,VMN2R51
100042922,1002,H2AL1A
100042948,3445,GM15760
100042964,1848,VMN1R243
100042966,4586,VMN1R-PS79
100042976,921,VMN1R246
100042996,966,VMN1R114
100043013,966,VMN1R126
100043016,3684,VMN1R131
100043025,918,VMN1R248
100043034,430,REX2
100043040,3581,1110002L01RIK
100043051,1848,VMN1R149
100043057,1538,TMEM207
100043058,1932,GM10665
100043061,921,VMN1R256
100043067,924,VMN1R158
100043079,1890,VMN1R258
100043083,918,VMN1R259
100043101,930,VMN1R168
100043102,2428,4632428C04RIK
100043103,915,VMN1R169
100043108,1922,CYP2C69
100043125,1744,CD300LD5
100043133,3581,9130023H24RIK
100043188,2247,SPOPFM2
100043194,741,SULT2A2
100043200,963,OR10U4
100043213,6367,5330434G04RIK
100043216,2579,GM4297
100043224,1828,GM4301
100043225,696,GM16378
100043227,1854,GM4302
100043229,1175,GM10046
100043232,2644,3110099E03RIK
100043239,910,GM4307
100043247,914,GM4312
100043254,860,NPS
100043272,3046,INAFM2
100043292,4242,GM4340
100043305,3678,GM4349
100043314,963,TIGIT
100043315,1481,LOC100043315
100043335,1610,GM4371
100043381,5767,GM14308
100043387,3515,GM14305
100043424,4490,MORRBID
100043450,1679,AA387883
100043468,3236,ZFP955B
100043474,1091,OR10H5
100043513,520,GM4489
100043523,921,VMN1R242
100043536,924,VMN1R100
100043569,894,VMN1R112
100043580,713,GM4532
100043585,792,GM4535
100043595,2475,GM4541
100043604,6296,VMN1R132
100043609,979,GM14207
100043614,924,VMN1R137
100043636,1408,AI662270
100043644,532,GM4566
100043667,924,VMN1R165
100043682,2628,GM10584
100043684,7556,AMY2A4
100043686,3778,AMY2A3
100043706,1080,GM4598
100043757,9805,ZFP831
100043766,2136,GM14057
100043860,400,SCGB1B24
100043861,719,KLRB1
100043868,491,SCGB1B30
100043885,1178,GM4710
100043899,1094,R3HDML
100043902,8665,SIX3OS1
100043910,3772,A630075F10RIK
100043911,12765,PPP4R1L-PS
100044509,1075,TGFBR3L
692132,1185,TRAPPC3L
100306943,273,SCARNA13
100306952,157,SNORA78
100306955,1475,SNORA43
100045653,2564,GM17769
431706,2116,ZFP457
432442,4724,AKAP7
432450,4032,NKAIN2
432466,1550,GM5424
432467,3343,HNRNPH3
432478,3987,TMPRSS9
432479,1134,TEKTIP1
432486,5436,GNPTAB
432508,9508,CPSF6
432516,3791,MYO1A
432530,12638,ADCY1
432536,1077,POM121L12
432552,2185,GARIN3
432555,2971,GM5431
432572,8858,SPECC1
432582,4002,CCDC92B
170439,6203,ELOVL6
170441,3347,SLC2A10
170442,1628,BBOX1
432589,1681,GM11541
170458,588,GPHA2
432602,935,KRTAP31-2
170459,3484,STARD4
170460,2425,STARD5
170461,1438,STARD6
432611,5708,DNAI2
432613,1932,TRIM80
170472,7056,RECQL5
170483,3419,GRIN3B
432628,4503,MFSD2B
170484,3108,NPHS2
432649,1451,GM5434
432677,3608,VRTN
170571,5260,CNTNAP4
170574,2535,SP7
432720,1242,AKR1C19
432731,4144,ZSCAN26
432735,939,VMN1R207
432736,939,VMN1R209
432763,1360,PRR7
170625,8461,SNX18
432769,4122,ZFP708
432779,2746,LRRC14B
170638,4652,HPCAL4
170639,3496,OR51E2
170643,7747,KIRREL
170644,7856,UBN1
170648,939,OR2N1E
170651,605,KRTAP19-2
170654,304,KRTAP19-4
170656,748,KRTAP21-1
170657,493,KRTAP19-1
170658,3715,NDUFS5-PS
432812,1622,BC052688
170676,10358,PEG10
170677,4304,CDHR1
432825,1004,GM5458
432838,1903,GM5460
432839,1601,GPRIN2
170706,1017,TMEM37
170707,6979,USP48
170711,3461,OTUD7A
432855,2487,ZFHX2OS
170716,1711,CYP4F13
170718,1520,IDH3B
170719,6641,OXR1
170720,4036,CARD14
170721,5099,PAPLN
170722,2001,NXF7
432867,445,DEFB48
170725,3887,CAPN8
432870,2156,GM5464
170728,2981,RTN4IP1
170729,4010,SCRT1
170731,5396,MFN2
170732,1340,TRHR2
170733,1469,KLRA17
170734,1969,ZSCAN5B
170735,1359,ARR3
432879,2982,KBTBD6
170736,3705,PARVB
170738,6351,KCNH7
170737,9010,ZNRF1
170740,8492,ZFP287
170741,1393,PILRB1
170742,1257,SERTAD3
170743,4032,TLR7
170744,3158,TLR8
170745,3801,XPNPEP2
170748,1143,SMCO4
170749,5741,MTMR4
170750,3834,XPNPEP1
170752,2075,BCO2
170753,14111,ZFP704
170755,6232,SGK3
170756,2987,SLC8B1
170757,4106,ADGRL4
170758,1078,RAC3
170759,5346,ATP13A1
170760,3471,ACBD3
170761,2181,PDZD3
170762,7539,NUP155
170763,2709,ZFP87
170765,1529,RIPPLY3
170767,2162,RFXAP
170768,6053,PFKFB3
170770,1976,BBC3
170771,9208,KHDRBS2
170772,9522,GLCCI1
170776,1550,CD209C
170779,863,CD209D
170780,1771,CD209E
170786,1742,CD209A
170787,2493,HDAC10
170788,10624,CRB1
170789,2087,ACOT8
170790,2546,MLC1
170791,5401,RBM39
432939,2882,GM48957
432940,1489,OTULIN
170799,7979,RTKN2
170813,2135,MS4A3
170822,6037,USP33
170823,2097,GLMN
170826,3735,PPARGC1B
170828,1203,VGLL1
170829,1409,TRAM2
170833,4244,HOOK2
170834,873,OOSP1
170835,6394,INPP5J
432985,402,GM5476
432986,717,GM5477
432987,2960,GM5478
433004,1119,B830017H08RIK
433016,413,CSTDC4
433022,7337,PLCXD2
433023,628,GM5485
433031,921,OR5AC15
433070,2343,VMN2R96
170930,998,SUMO2
170935,4343,GRID2IP
170936,5437,ZFP369
170938,3036,ZFP617
170939,461,KRTAP19-9B
170947,3397,MYOZ3
433091,4483,PNPLA1
170952,1255,PRIMA1
433099,1068,LY6G6F
433100,3867,AA388235
433102,506,SFTA2
433107,660,ESP6
433178,566,SPINK14
433180,587,SPINK6
433181,746,SPINK11
433182,5711,ENO1B
433215,537,TMEM262
433224,1755,GM5512
171095,2457,IL17RC
433247,1906,CYP2C68
433256,3151,ACSL5
433273,1245,GM5523
433278,844,KHDC1C
433287,3016,GM15455
433292,1001,NMS
433294,4350,METTL21C
171166,1712,MCOLN3
171167,5487,FUT10
171168,2429,ACER1
171170,8695,MBNL3
433315,1432,GM13749
171171,1770,NTNG2
433323,3998,SGPP2
171180,3277,SYT12
171183,909,VMN1R37
171184,918,VMN1R36
171185,891,VMN1R35
171186,909,VMN1R38
171187,918,VMN1R33
171188,2442,VMN1R32
171189,912,VMN1R17
171190,1020,VMN1R26
171191,891,VMN1R24
171192,948,VMN1R5
171193,912,VMN1R6
171194,3129,VMN1R4
171195,909,VMN1R30
171196,909,VMN1R22
171197,909,VMN1R23
171198,2552,VMN1R28
171199,900,VMN1R18
171200,927,VMN1R19
171201,894,VMN1R21
171202,912,VMN1R16
171203,1051,VMN1R9
171205,1213,VMN1R8
171206,912,VMN1R27
171207,4250,ARHGAP4
171209,1942,ASIC3
171210,2198,ACOT2
171211,2402,EDARADD
171212,5752,GALNT10
433365,2527,TEDDM1B
171224,921,VMN1R229
171225,897,VMN1R226
171226,1443,VMN1R228
171227,1159,VMN1R232
171228,897,VMN1R225
171229,1026,VMN1R227
171230,936,VMN1R231
433375,2279,CREG1
171231,951,VMN1R230
171232,990,VMN1R234
171233,1781,VMN1R235
171235,1121,VMN1R236
171236,960,VMN1R233
171234,870,VMN1R237
171237,912,VMN1R73
171239,975,VMN1R76
171240,915,VMN1R74
171241,918,VMN1R75
433386,2055,CCDC185
171242,942,VMN1R78
171238,927,VMN1R80
171245,972,VMN1R-PS103
171246,939,VMN1R200
171247,1104,VMN1R199
171248,1104,VMN1R214
171249,1155,VMN1R213
171250,939,VMN1R206
171251,951,VMN1R205
171252,927,VMN1R208
171253,903,VMN1R215
171254,903,VMN1R198
171255,903,VMN1R201
171256,897,VMN1R218
171257,1088,VMN1R195
171258,909,VMN1R202
171259,960,VMN1R193
171260,951,VMN1R89
171261,888,VMN1R87
171262,897,VMN1R70
171263,999,VMN1R67
433408,1385,GM13375
171265,960,VMN1R185
171266,1011,V1RG10
171264,1524,VMN1R66
171268,915,VMN1R82
171269,921,VMN1R210
171270,936,VMN1R203
171271,897,VMN1R220
433416,629,GM13547
171273,897,VMN1R217
171272,939,VMN1R219
171275,1074,VMN1R212
171274,927,VMN1R222
171277,897,VMN1R211
171278,897,VMN1R197
171279,897,VMN1R216
433424,1385,ZEB2OS
171281,3062,ACOT3
171282,2325,ACOT4
171283,2098,HAVCR1
171284,3464,TIMD2
171285,2916,HAVCR2
171286,3748,SLC12A8
433449,945,OR4A27
433466,3449,JMJD7
433470,859,AA467197
433485,2055,SYNDIG1
433486,5344,GM14151
433490,388,DEFB45
433492,2046,BPIFB9B
433502,807,WFDC6B
433520,3712,GM14403
171382,4112,TRPM8
171388,1788,BNIPL
171405,2151,SLC22A27
171429,3402,SLC26A6
433586,6649,MAML3
433597,1303,AADACL2FM2
171463,12318,IL17RD
171469,2253,GPR37L1
433619,2729,KPRP
171486,3600,CD99L2
433632,891,GM5544
433638,1066,I830077J02RIK
171504,3599,APOBR
171506,1253,H1F8
171508,2795,CRELD1
433667,2654,ANKRD13C
171530,1002,UCN2
171531,4484,MLPH
171543,4823,BMF
433693,1719,AKIRIN2
433700,1635,SPAG8
433702,3717,NCBP1
171567,3906,NME7
433719,1323,GM11487
171580,4293,MICAL1
433746,2308,GM12830
433752,1899,FRG2F1
433759,1971,HDAC1
433766,3239,TRIM63
433771,2799,MICOS10
433779,2072,PRAMEL31
433791,4015,ZFP992
433804,2827,ZFP985
433809,3403,RNF207
433813,2058,PUSL1
433855,7822,AI506816
433864,3542,NOM1
433899,1071,GRXCR1
433904,2201,OCIAD2
433926,2841,LRRC8B
433931,3846,PIGG
100048658,2209,DDX43
433938,6128,MN1
433940,2693,FAM222A
100310813,136,SNORA16A
433956,3701,DNAAF5
433966,1740,MM2PR
100310872,802,DYNLT1A
434008,3092,TMEM178B
434016,936,VMN1R7
434017,912,VMN1R20
434064,1636,GM5577
434065,1247,GM1965
434110,2586,VMN2R38
434113,2586,VMN2R44
434117,2586,VMN2R50
434121,964,SULT2A4
434128,2397,PNMA8B
434130,2058,CCDC8
434156,2424,EID2B
100048884,1811,MUP18
434171,3441,GM5591
434172,3033,GM5592
434174,1281,HMGB1-PS7
100048895,3428,9330020H09RIK
434179,3145,ZFP975
434197,2819,FAM169B
434203,2846,SLC28A1
434204,3482,WHAMM
434215,3816,LRRC32
434232,3788,IQCK
434234,2348,REXO5
434246,2472,TRIM72
434264,1046,SULT2A5
434280,5067,SOX1OT
434285,1750,BB014433
434310,2395,AY512931
434325,1539,TMEM221
434341,7057,NLRC5
434377,4732,ZFP560
434396,2342,PATE9
434402,628,GM5617
434423,639,DPPA5A
434436,1143,LSMEM2
434437,1325,AMT
434438,2866,IHO1
434439,687,BC048562
434440,1481,FBXW20
434459,1581,GM5622
434484,2416,SP140
434510,931,GM5627
434540,1419,PSG20
434555,2257,ZSCAN4A
434674,2004,SLC22A28
434689,2984,GM10220
434701,2571,VMN2R113
434725,1960,BTBD35F7
434726,842,FTHL17B
434727,848,FTHL17C
434729,733,FTHL17F
434756,1792,AKAP14
434758,1221,RHOX3H
434759,903,RHOX4C
434760,795,RHOX2D
434764,779,RHOX2F
434766,800,RHOX2G
434768,1206,RHOX8
434769,760,RHOX10
434778,1536,CCDC160
434784,1335,LDOC1
434794,1191,XLR4A
434797,2861,PWWP4C
434800,703,SMIM9
100049545,71,MIR741
100049546,62,MIR743
100049547,95,MIR804
100049548,65,MIR742
100049549,72,MIR181D
434858,4476,GM5643
434864,2939,GM15107
434865,3661,LUZP4
434866,3715,GM15127
434869,1998,GM15097
434881,893,SAMT2
434903,2401,MAGEB4
434935,2412,GM21943
434960,2240,GM20747
100049710,83,MIR290A
435206,1077,TAAR7D
435207,1077,TAAR7F
435273,877,KRTAP1-3
435285,951,KRTAP4-16
435286,1077,KRTAP9-5
435337,1841,EIF1AD7
435350,1494,SERPINB6E
435376,1176,ATP6AP1L
435391,1103,DUSP29
435518,2342,PDXK-PS
435528,873,GLYATL3
435529,3283,ADGRF2
100312470,921,VMN1R2
100312471,921,VMN1R3
100312473,951,VMN1R86
100312474,951,VMN1R88
100312475,924,VMN1R95
100312476,921,VMN1R238
100312477,945,VMN1R184
100312484,906,VMN1R196
100312485,939,VMN1R221
435626,2420,RUFY4
435653,1284,FCRLB
435684,1925,SHF
435755,1040,POU5F1-RS4
435766,3403,TNNI3K
435791,549,GM13271
435802,1527,CYP4A30B
435804,1008,OR10AK12
435811,1828,LDLRAD2
435815,1224,AADACL4
435818,1578,SLC2A7
435845,1615,TMPRSS11C
435864,2547,VMN2R9
435916,2550,VMN2R23
435946,924,VMN1R245
435947,918,VMN1R151
435951,918,VMN1R122
435953,918,VMN1R120
435965,4234,LRP3
435975,2580,VMN2R63
436002,951,OR52A20
436003,559,HBB-BH2
436022,2189,DNAAF3
436062,1297,CIBAR2
100312948,330,PATE8
100312949,351,PATE10
436090,1981,GPR62
100312956,1329,PATE3
100312986,914,PATE7
100312987,389,PATE1
436135,924,VMN1R113
436230,3226,BC065397
436240,3208,FOXR2
436332,1977,GM5766
436440,960,GPR31B
436522,890,TRY10
436523,824,GM5771
436583,908,SNORA74A
100313519,221,SNORD17
100313531,4345,NKX2-2OS
100313943,121,SNORA26
100316663,127,MIR669K
100316665,121,MIR466I
100316668,127,MIR669I
100316669,120,MIR1188
100316672,121,MIR1192
100316673,121,MIR1193
100316677,119,MIR1199
100316678,80,MIR1902
100316679,79,MIR1897
100316680,80,MIR1903
100316681,78,MIR1900
100316682,80,MIR1892
100316683,80,MIR1904
100316684,83,MIR1898
100316685,90,MIR1907
100316686,78,MIR1901
100316688,93,MIR1929
100316689,119,MIR1931
100316690,90,MIR1932
100316693,100,MIR1938
100316694,2617,MIR1941
100316695,73,MIR1943
100316697,134,MIR1946A
100316698,85,MIR1947
100316699,85,MIR1948
100316700,1221,MIR1949
100316703,89,MIR1951
100316704,89,MIR1953
100316706,65,MIR1956
100316709,78,MIR1960
100316710,59,MIR1963
100316711,83,MIR1964
100316712,108,MIR1966
100316713,68,MIR1968
100316715,106,MIR1971
100316716,132,MIR1983
100316717,793,MIR1839
100316725,75,MIR2136
100316735,75,MIR432
100316736,88,MIR599
100316739,85,MIR1224
100316749,120,MIR467F
100316751,120,MIR1197
100316752,81,MIR1896
100316753,88,MIR1933
100316756,98,MIR1955
100316770,121,MIR669J
100316772,96,MIR1899
100316773,83,MIR1893
100316774,63,MIR1942
100316777,94,MIR1969
100316778,74,MIR1982
100316779,66,MIR2137
100316783,122,MIR1B
100316802,123,MIR669G
100316803,122,MIR1187
100316805,121,MIR1190
100316806,119,MIR669E
100316808,82,MIR1905
100316809,160,MIR1906-1
100316810,81,MIR1894
100316811,84,MIR1930
100316812,93,MIR1936
100316814,71,MIR1306
100316816,79,MIR1952
100316818,121,MIR1962
100316819,82,MIR1967
100316821,82,MIR1981
100316827,107,MIR767
100316831,125,MIR669H
100316832,8567,MIR1895
100316833,78,MIR1945
100316834,98,MIR669M-2
100316840,83,MIR1934
100316841,112,MIR1961
100316870,12530,GM17821
100316903,4519,GM20605
100316932,121,SNORA28
442801,6494,ARHGEF15
442827,4105,RAB44
442829,2030,CCIN
442835,625,DEFB22
574081,174,DEFB46
574402,5193,GPR17
574403,5371,INSYN2B
574405,5724,PWWP4B
574415,282,GM6042
574417,1002,TAS2R137
574418,2534,SERINC4
574428,5735,ZMYND15
574429,2058,PSG26
574437,1617,XLR3B
574438,1650,XLR5A
574519,4978,VAX2OS
50490,8136,NOX4
50492,2585,THOP1
50493,4257,TXNRD1
50496,4080,E2F6
50497,7455,HSPA14
50498,1171,EBI3
50500,3157,TTPA
50501,2043,PROK2
50505,8695,ERCC4
50518,2709,A
50523,7206,LATS2
50524,5244,SALL2
50525,4002,SPAG6L
50527,4418,ERO1A
50528,7717,TMPRSS2
50529,1324,MRPS7
50530,1410,MFAP5
50540,1352,IGBP1B
100189605,1294,MUP19
50701,920,ELANE
50702,1732,CFHR1
50706,3295,POSTN
50708,1561,H1F2
50709,1931,H1F4
50720,9956,SACS
50721,2699,SIRT6
50722,903,DKKL1
50723,4065,ICOSL
50724,1549,SAP30L
50753,5360,FBXO8
50754,4751,FBXW7
50755,5995,FBH1
50757,1497,FBXW14
50758,18126,FBXL17
50759,1684,FBXO16
50760,2652,FBXO17
50762,2574,FBXO6
50764,2538,FBXO15
50765,3568,TFR2
50766,5995,CRIM1
50767,5451,PNPLA6
50768,8462,DLC1
50769,5853,ATP8A2
50770,8532,ATP11A
50771,7447,ATP9B
50772,6163,MAPK6
50773,804,NT5C
50774,693,KRTAP5-1
50775,1002,KRTAP5-4
50776,2830,POLG2
50778,1911,RGS1
50779,2690,RGS6
50780,8842,RGS3
50781,3622,DKK3
50782,4907,RGS11
50783,942,LSM4
50784,2130,PLPP2
50785,3719,HS6ST1
50786,8431,HS6ST2
50787,1784,HS6ST3
50788,2103,FBXL8
50789,4698,FBXL3
50790,5934,ACSL4
50791,8761,MAGI2
50793,7087,ORC3
50794,6597,KLF13
50795,1321,SH3BGR
50796,2650,DMRT1
50797,3043,COPB2
50798,5905,GNE
50799,3207,SLC25A13
50817,5695,CAPN15
50849,3675,RNF10
50850,4780,SPAST
50868,6378,KEAP1
50873,3910,PRKN
50874,1241,TMOD4
50875,3590,TMOD3
50876,11813,TMOD2
50877,3341,NEU3
50878,5147,STAG3
50880,3899,SCLY
50883,2247,CHEK2
50884,3795,NCKAP1
50887,1907,HMGN5
50905,2873,IL17RB
50907,5486,PREB
50908,3039,C1S1
50909,3465,C1RA
50911,4815,EXOSC9
50912,2975,EXOSC10
50913,2437,OLIG2
50914,2171,OLIG1
50915,4353,GRB14
50916,2601,IRX4
50917,2679,GALNS
50918,3582,MYADM
50926,4659,HNRNPDL
50927,5312,NASP
50928,1455,KLRG1
50929,1087,IL22
50930,1856,TNFSF14
50931,2658,IL27RA
50932,6497,MINK1
50933,1761,UCHL3
50934,5065,SLC7A8
50935,6659,ST6GALNAC6
50994,1401,MTAG2
50995,3172,UBA2
50996,2455,PDCD7
50997,4243,MPP2
100190765,80,MIR449B
51786,5315,CPSF2
51788,1018,H2AZ1
51789,4576,TNK2
445007,2159,NUP85
51792,2256,PPP2R1A
51793,1474,DDAH2
51791,2847,RGS14
51795,2456,SRPX
51796,6765,SRRM1
51797,2705,CTPS
51798,1138,ECH1
51799,2660,RUNDC3A
51800,1432,BOK
51801,3022,RAMP1
51810,8570,HNRNPU
51811,2400,CLEC4F
51812,2462,MCRS1
51813,5713,CCNC
51869,10661,RIF1
51875,1191,TMEM141
51885,6901,TUBGCP4
51886,11166,FUBP1
51897,3544,ATG13
51902,5769,RNF24
51938,4849,CCDC39
51944,3118,KNSTRN
51960,10962,KCTD18
52004,911,CDK2AP2
52009,3593,JPT2
52013,3979,R3HCC1L
52014,4614,NUS1
52020,5523,UMODL1
52023,10610,PIBF1
52024,1754,ANKRD22
52028,7722,BBS1
100191037,902,KRTAP10-4
52033,1646,PBK
52036,11870,PPP6R3
52040,4317,PPP1R10
445267,1339,NPHS1OS
52055,6124,RAB11FIP5
52064,2001,COQ5
52065,8539,MFHAS1
52076,2861,TMEM38B
52118,4295,PVR
52120,2679,HGSNAT
52123,3957,AGPAT5
52132,3481,CCDC97
52150,4156,KCNK6
52163,2801,CAMK1
52174,1482,TMEM222
52184,3433,ODF2L
52187,7894,RRAGD
52202,5218,RBM34
52206,2741,ANAPC4
52231,4576,ANKZF1
52245,2961,COMMD2
52250,3617,REEP1
52276,4560,CDCA8
52285,2761,D6ERTD474E
52323,4587,KLHL7
52331,2299,STBD1
52335,7526,ATXN1L
52348,10332,VPS37A
52357,8690,WWC2
52372,4354,D6ERTD527E
52377,1501,RCN3
52389,4758,ADGRA1
52392,3684,MACIR
52397,9336,ZFP644
52398,9624,SEPTIN11
52428,3439,RHPN2
52430,1362,ECHDC2
52432,2163,PPP2R2D
52440,5547,TAX1BP1
52443,1053,MRPL48
52463,15326,TET1
52466,1974,SLC46A1
52468,5265,CTDSP2
52469,718,COA3
52477,5436,ANGEL2
52480,8892,SNHG14
52502,2849,CARHSP1
52504,5430,CENPO
52513,3413,DDX56
52521,6470,ZFP622
52530,1004,NHP2
52535,2055,METTL17
52538,1500,ACAA2
52551,2032,SGTA
52552,6809,PARP8
52563,8779,CDC23
52570,1939,CCDC69
52575,1846,TRMT10C
52585,1471,DHRS1
52588,2519,TSPAN14
52589,7088,NCALD
52592,3264,BRMS1L
52609,11541,CBX7
52614,3491,ADGRE4
52615,4373,SUZ12
52626,1864,CDKN2AIPNL
52633,1286,NIT2
52635,8923,ESYT2
52637,965,CISD1
52639,3167,WIPI1
52653,1603,NUDCD2
52662,2644,LDLRAD4
52665,3180,ECHDC1
52666,2387,ARHGEF25
52668,1128,IFI27
52670,5212,CPSF4L
52679,9162,E2F7
52683,5741,NCAPH2
52685,5048,CD300LG
52686,2619,METTL2
52690,4048,SETD3
52696,4029,ZWINT
52700,1446,TXNDC17
52705,6284,KRR1
52708,7400,ZFP410
52710,5135,SLC52A2
52712,2413,ZKSCAN6
52713,1078,CCDC59
52715,2848,CCDC43
52717,1329,ANAPC16
52793,851,FAM3B
52808,3053,TSPYL2
52815,6104,LDHD
100322896,2437,DTHD1
52822,7070,RUFY3
52829,1699,LURAP1L
52830,1907,PNRC2
52837,7254,TMX4
52838,3063,DNLZ
52840,4745,DBNDD2
52846,3593,CNOT11
52850,7022,SGSM1
52855,3669,LAIR1
52856,2657,MTG2
52857,2895,GRAMD1A
52858,2108,CDIPT
52864,8899,SLX4
52874,7100,PUM3
52882,5828,RGS7BP
446099,3382,NLRP4E
446101,2631,XRRA1
52892,7014,SCO1
52897,6364,RBFOX3
52898,961,RNASEK
52906,5549,AHI1
52915,4310,ZMIZ2
53310,6223,DLG3
53311,1945,MYBPH
53312,4464,NUB1
53313,4679,ATP2A3
53314,904,BATF
53315,2394,SULT1D1
53317,1885,PLRG1
53318,3566,PDLIM3
53319,2284,NXF1
53320,3047,FOLH1
53321,5360,CNTNAP1
53322,1818,NUCB2
53323,5048,UBE2K
53324,2551,NPTX2
53325,5518,BANP
53328,1838,PGRMC1
53330,3315,VAMP4
53331,2579,STX7
53332,5211,MTMR1
53333,4443,TOMM40
53334,4265,GOSR1
53356,1068,EIF3G
53357,4250,PLA2G6
53374,6747,CHST3
53375,1334,MTX2
53376,4686,USP2
53378,5263,SDCBP
53379,4905,HNRNPA2B1
53380,1544,PSMD10
53381,1688,PRDX4
53382,2726,TXNL1
53404,866,ATOH7
53412,2676,PPP1R3C
53413,5979,EXOC7
53414,3854,BYSL
53415,2683,HTATIP2
53416,4206,STK39
53417,7207,HIF3A
53418,3827,B4GALT2
53419,5033,CORIN
53420,1750,SYT5
53421,5049,SEC61A1
53422,1788,YBX2
53424,8090,TSNAX
53598,1407,DCTN3
53599,2830,CD164
53600,1162,TIMM23
53601,6043,PCDH12
53602,1816,HPCAL1
53603,1133,TSLP
53604,4030,ZPBP
53605,4689,NAP1L1
53607,1749,SNRPA
53608,4585,MAP3K6
53609,4758,CLASRP
53610,3441,NONO
53611,10257,VTI1A
53612,1829,VTI1B
53614,4610,RECK
53617,1722,KRT35
53618,4197,FUT8
53619,2222,BLCAP
53620,2960,VAMP5
53621,7313,CNOT4
53622,1659,KRT85
53623,9738,GRIA3
53624,1718,CLDN7
53625,3100,B3GNT2
53626,3022,INSM1
53627,2965,PORCN
53761,6944,PRRC2A
53791,3199,TLR5
53814,1135,OAZ3
53817,5366,DDX39B
53856,949,PRG3
53857,1432,TUBA8
53858,2104,RWDD2B
53859,6696,MAP3K14
53860,4263,SEPTIN9
53861,2616,ZRANB2
53867,6884,COL5A3
53868,1060,RAB25
53869,2333,RAB11A
53870,3675,CNTN6
53871,4823,PKD2L2
53872,7949,CAPRIN1
53873,468,EAR7
53877,467,EAR4
53878,2955,SEMG1
53880,6058,NAIP7
53881,10913,SLC5A3
53883,13080,CELSR2
53885,2855,NPHP1
53886,4734,CDKL2
53890,3681,SART3
53892,6418,PPM1D
53893,1587,NUDT5
53895,1207,CLPP
53896,2313,SLC7A10
53897,2043,GAL3ST1
53901,3927,RCAN2
53902,5062,RCAN3
53906,542,PHGR1
53945,6966,SLC40A1
53951,4207,GPATCH11
53970,8351,RFX5
53972,3384,NGEF
53975,4006,DDX20
53978,6923,LPAR2
54003,3389,NELL2
54004,9354,DIAPH2
54006,3414,DEAF1
54120,1398,GIPC2
54122,6958,UEVLD
54123,2188,IRF7
54124,757,CKS1B
54125,2925,POLM
54126,8799,ARHGEF7
54127,465,RPS28
54128,2074,PMM2
54130,2742,ACTR1A
54131,2582,IRF3
54132,3917,PDLIM1
54135,2177,LSR
54137,4176,ACRBP
54138,2425,ATXN10
54139,7206,IRF6
54140,2671,AVPR1A
54141,3822,SPAG5
54150,1595,RDH7
54151,5932,CYHR1
54152,2162,DNAL4
54153,3483,RASA4
54156,2700,EGFL6
54159,759,RNASE2B
54160,3221,COPG2
54161,4583,COPG1
54167,3254,ICOS
54169,13468,KAT6B
54170,3199,RRAGC
54188,1797,CPSF4
54189,7231,RABEP1
54192,782,PBSN
54194,3607,AKAP8L
54195,3361,GUCY1B1
54196,3974,PABPN1
54197,1101,RNF5
54198,1377,SNX3
54199,2366,CCRL2
54200,1566,SULT2B1
54201,8197,ZFP316
54204,1453,SEPTIN1
54208,2135,ARL6IP1
54214,8104,GOLGA4
54215,2642,CD160
54216,9286,PCDH7
54217,407,RPL36
54218,1577,B3GALT4
54219,2209,CD320
54324,7722,ARHGEF5
54325,2515,ELOVL1
54326,3837,ELOVL2
54338,7866,SLC23A2
54342,2536,GNPNAT1
54343,5682,ATF7IP
54351,1681,ELP5
54352,2403,IRX5
54353,1724,SKAP2
54354,3852,RASSF5
54357,3135,EPB41L4B
54364,1156,RPP30
54366,6705,CTNNAL1
54367,5280,ZFP326
54368,811,GP9
54369,1025,NME6
54371,6242,CHST2
54373,2152,PRSS16
54375,5428,AZIN1
54376,1525,CACNG3
54377,984,CACNG4
54378,783,CACNG6
54380,8344,SMARCAL1
54381,5529,CPQ
54382,844,TCSTV1
54383,7878,PHC2
54384,5121,MTMR7
54387,6383,MCM3AP
54388,796,H1F9
54390,1201,SIT1
54391,2482,RFK
54392,4271,NCAPG
54393,6232,GABBR1
54394,4070,CRLF3
54396,3784,IRGM2
54397,1992,PPT2
54399,1552,BET1L
54401,2775,YWHAB
54402,1078,STK19
54403,7940,SLC4A4
54405,493,NDUFA1
54409,1537,RAMP2
54411,2189,ATP6AP1
54418,7366,FMN2
54419,1507,CLDN6
54420,2358,CLDN8
54422,4599,BARHL1
54426,2103,HGFAC
54427,2664,DNMT3L
54445,3123,UNC93B1
54446,21904,NFAT5
54447,9882,ASAH2
54448,883,IL36A
54450,2108,IL36RN
54451,3662,CPSF3
54473,3705,TOLLIP
54483,4945,MEFV
54484,4427,MKRN1
54485,3451,DLL4
54486,3298,HPGDS
54519,7525,APBB1IP
54524,6226,SYT6
54525,6966,SYT7
