,term,variable,value,p,padj
1473,Arginine and Proline Metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1474,Bile acid synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1475,Fatty acid synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1476,"Glycine, serine, alanine and threonine metabolism",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1477,Pyrimidine catabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1478,Blood group synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1479,Pyruvate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1480,Aminosugar metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1481,Heparan sulfate degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1482,Urea cycle,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1483,Purine catabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1484,Eicosanoid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1485,Methionine and cysteine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1486,Lysine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1487,Starch and sucrose metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1488,Pentose phosphate pathway,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1489,NAD metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1490,Vitamin A metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1491,beta-Alanine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1492,Triacylglycerol synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1493,Glyoxylate and dicarboxylate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1494,Glutamate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1495,Alanine and aspartate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1496,Histidine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1497,Selenoamino acid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1498,Tetrahydrobiopterin metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1499,Glutathione metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1500,Propanoate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1501,Biotin metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1502,Limonene and pinene degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1503,Phenylalanine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1504,ROS detoxification,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1505,Glycolysis/gluconeogenesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1506,Pyrimidine synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1507,Heme synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1508,Galactose metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1509,Purine synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1510,"Transport, extracellular",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1511,Miscellaneous,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1512,Hyaluronan metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1513,Fructose and mannose metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1514,C5-branched dibasic acid metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1515,Oxidative phosphorylation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1516,N-glycan degradation,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1517,Nucleotide salvage pathway,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1518,Vitamin B2 metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1519,Butanoate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1520,Vitamin C metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1521,Cytochrome metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1522,Vitamin B6 metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1523,Taurine and hypotaurine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1524,Phosphatidylinositol phosphate metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1525,"Transport, mitochondrial",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1526,Nucleotide sugar metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1527,Alkaloid synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1528,CoA synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1529,"Stilbene, coumarine and lignin synthesis",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1530,O-glycan synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1531,Ubiquinone synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1532,CoA catabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1533,Citric acid cycle,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1534,"Transport, lysosomal",5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1535,Vitamin B12 metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1536,N-glycan synthesis,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1537,D-alanine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
1538,Thiamine metabolism,5BS_diffexpr-nonnaive-cluster21,1.0,1.0,1.0
