,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
G14T7g_pos,11941.0,0.04268017183868533,0.2077039475070637,0.08361535048507274,G14T7g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 5 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 6 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T8g_pos,11941.0,0.04268017183868533,0.2077039475070498,0.08361535048507274,G14T8g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 8 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 9 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14T9g_pos,11941.0,0.04268017183868533,0.2077039475070498,0.08361535048507274,G14T9g,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase, Golgi","1.00 * UDP-D-galactose(2-) [g] + 1.00 * keratan sulfate I biosynthesis, precursor 11 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * keratan sulfate I biosynthesis, precursor 12 [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,Keratan sulfate synthesis,2.4.1.38,4.0
G14Tg_pos,12700.0,0.00199685291203302,0.35937314535462295,0.007339067824905674,G14Tg,"beta-N-acetylglucosaminylglycopeptide beta-1,4-galactosyltransferase","2.00 * UDP-D-galactose(2-) [g] + 1.00 * N4-{N-Acetyl-beta-D-glucosaminyl-(1,2)-alpha-D-mannosyl-(1,3)-[N-acetyl-beta-D-glucosaminyl-(1,2)-alpha-D-mannosyl-(1,6)]-beta-D-mannosyl-(1,4)-N-acetyl-beta-D-glucosaminyl-(1,4)-[alpha-L-fucosyl-(1,6)]-N-acetyl-beta-D-glucosaminyl}asparagine [g] --> 2.00 * proton [g] + 2.00 * UDP [g] + 1.00 * {[galactosyl-(1,4)-N-Acetyl-glucosaminyl-(1,2)-mannosyl-(1,3)-],[N-acetyl-glucosaminyl-(1,2)-mannosyl-(1,6)-]mannosyl-(1,4)-N-acetyl-glucosaminyl-(1,4)-[fucosyl-(1,6)]-N-acetyl-glucosaminyl}asparagine [g]
B4GALT1; B4GALT2; B4GALT3; B4GALT5",B4GALT1; B4GALT2; B4GALT3; B4GALT5,N-glycan synthesis,2.4.1.38,4.0
G3PD1_neg,10929.0,0.5429697888769052,0.22922349303268574,0.6817073413145226,G3PD1,glycerol-3-phosphate dehydrogenase (NAD),"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glycerol 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Dihydroxyacetone phosphate [c]
GPD1",GPD1,Glycerophospholipid metabolism,1.1.1.94,4.0
G3PD1_pos,10912.0,0.5588841515240545,0.21417196318785836,0.6970193146111153,G3PD1,glycerol-3-phosphate dehydrogenase (NAD),"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glycerol 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Dihydroxyacetone phosphate [c]
GPD1",GPD1,Glycerophospholipid metabolism,1.1.1.94,4.0
G6PDA_pos,8141.0,0.0009732471130958851,-0.38802005111372334,0.004102185087142907,G6PDA,glucosamine-6-phosphate deaminase,"1.00 * Water [c] + 1.00 * D-Glucosamine 6-phosphate [c] --> 1.00 * Ammonium [c] + 1.00 * D-Fructose 6-phosphate [c]
GNPDA1; GNPDA2",GNPDA1; GNPDA2,Aminosugar metabolism,3.5.99.6,4.0
G6PDH1rer_neg,11468.0,0.17262023009221217,0.009972701076348366,0.2746152587063575,G6PDH1rer,"glucose-6-phosphate dehydrogenase, endoplasmic reticulum","1.00 * Nicotinamide adenine dinucleotide [r] + 1.00 * D-Glucose 6-phosphate [r] --> 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide - reduced [r] + 1.00 * 6-phospho-D-glucono-1,5-lactone [r]
H6PD",H6PD,Pentose phosphate pathway,1.1.1.47,4.0
G6PDH1rer_pos,11468.0,0.17262023009221217,0.009972701076348364,0.2746152587063575,G6PDH1rer,"glucose-6-phosphate dehydrogenase, endoplasmic reticulum","1.00 * Nicotinamide adenine dinucleotide [r] + 1.00 * D-Glucose 6-phosphate [r] --> 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide - reduced [r] + 1.00 * 6-phospho-D-glucono-1,5-lactone [r]
H6PD",H6PD,Pentose phosphate pathway,1.1.1.47,4.0
G6PDH2r_neg,9392.0,0.12243115121494752,-0.14124164424618413,0.2080676604514295,G6PDH2r,glucose 6-phosphate dehydrogenase,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * D-Glucose 6-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 6-phospho-D-glucono-1,5-lactone [c]
G6PD2",G6PD2,Pentose phosphate pathway,1.1.1.49,0.0
G6PDH2r_pos,12178.0,0.018323067637538163,0.26190151783445276,0.04561441798985575,G6PDH2r,glucose 6-phosphate dehydrogenase,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * D-Glucose 6-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 6-phospho-D-glucono-1,5-lactone [c]
G6PD2",G6PD2,Pentose phosphate pathway,1.1.1.49,0.0
G6PDH2rer_neg,11468.0,0.17262023009221217,0.009972701076348366,0.2746152587063575,G6PDH2rer,"glucose 6-phosphate dehydrogenase, endoplasmic reticulum","1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * D-Glucose 6-phosphate [r] --> 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 6-phospho-D-glucono-1,5-lactone [r]
G6PD2; H6PD",G6PD2; H6PD,Pentose phosphate pathway,1.1.1.47,4.0
G6PDH2rer_pos,11468.0,0.17262023009221217,0.009972701076348364,0.2746152587063575,G6PDH2rer,"glucose 6-phosphate dehydrogenase, endoplasmic reticulum","1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * D-Glucose 6-phosphate [r] --> 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 6-phospho-D-glucono-1,5-lactone [r]
G6PD2; H6PD",G6PD2; H6PD,Pentose phosphate pathway,1.1.1.47,4.0
G6PPer_pos,14470.0,2.5230896605511706e-08,0.6436643638665672,6.380813653449449e-07,G6PPer,"glucose-6-phosphate phosphatase, edoplasmic reticular","1.00 * Water [r] + 1.00 * D-Glucose 6-phosphate [r] --> 1.00 * D-glucose [r] + 1.00 * hydrogenphosphate [r]
G6PC; G6PC2; G6PC3",G6PC; G6PC2; G6PC3,Glycolysis/gluconeogenesis,3.1.3.9,4.0
GACMTRc_neg,10392.0,0.8863129618793495,-0.03781908965572028,0.9180030076478294,GACMTRc,guanidinoacetate N-methyltransferase (c),"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * guanidinoacetic acid [c] --> 1.00 * proton [c] + 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * creatine [c]
GAMT",GAMT,Urea cycle,2.1.1.2,4.0
GACMTRc_pos,9169.0,0.06327938558738923,-0.2344700150977385,0.11723241986873009,GACMTRc,guanidinoacetate N-methyltransferase (c),"1.00 * S-Adenosyl-L-methionine [c] + 1.00 * guanidinoacetic acid [c] --> 1.00 * proton [c] + 1.00 * S-Adenosyl-L-homocysteine [c] + 1.00 * creatine [c]
GAMT",GAMT,Urea cycle,2.1.1.2,4.0
GAL3ST11_pos,10163.0,0.6426796886424205,-0.07056081474271228,0.7333838525557164,GAL3ST11,Galactosylceramide sulfotransferase,"1.00 * D-galactosyl-N-acylsphingosine [g] + 1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [g] --> 1.00 * proton [g] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [g] + 1.00 * sulfatide galactocerebroside [g]
GAL3ST1",GAL3ST1,Sphingolipid metabolism,2.8.2.11,4.0
GAL3ST12_pos,12902.0,0.0007412772859179289,0.3681739687275493,0.0032290910069411897,GAL3ST12,Galactosylceramide sulfotransferase,"1.00 * Digalactosylceramide [g] + 1.00 * (2R,3S,4R,5R)-5-(6-amino-9H-purin-9-yl)-4-hydroxy-2-({[(sulfonatooxy)phosphinato]oxy}methyl)oxolan-3-yl phosphate [g] --> 1.00 * proton [g] + 1.00 * Digalactosylceramidesulfate [g] + 1.00 * adenosine 3',5'-bismonophosphate(4-) [g]
GAL3ST1",GAL3ST1,Sphingolipid metabolism,2.8.2.11,4.0
GALASE10ly_pos,11205.0,0.3196431958478353,0.08077952476841593,0.44551083968822003,GALASE10ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 26 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 27 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE11ly_pos,11205.0,0.3196431958478353,0.08077952476841575,0.44551083968822003,GALASE11ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 29 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 30 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE12ly_pos,11205.0,0.3196431958478353,0.08077952476841592,0.44551083968822003,GALASE12ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 32 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 33 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE13ly_pos,11205.0,0.3196431958478353,0.08077952476840267,0.44551083968822003,GALASE13ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 35 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 36 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE14ly_pos,11205.0,0.3196431958478353,0.08077952476841593,0.44551083968822003,GALASE14ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 38 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 39 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE15ly_pos,11205.0,0.3196431958478353,0.08077952476840257,0.44551083968822003,GALASE15ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 40 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 41 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE16ly_pos,11935.0,0.04354792217287289,0.1925284520526653,0.0848199596600608,GALASE16ly,"beta-galactosidase, lysosomal","2.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 2 [l] --> 2.00 * D-Galactose [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 3 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE17ly_pos,11808.0,0.06570906332017498,0.17288731433833832,0.12127537229640173,GALASE17ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 5 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 6 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE18ly_pos,11808.0,0.06570906332017498,0.17288731433833815,0.12127537229640173,GALASE18ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 8 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate II (core 2-linked), degradation product 9 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE19ly_pos,13627.0,1.1332174784294203e-05,0.4414243196189408,8.894082500037803e-05,GALASE19ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * F1alpha [l] --> 1.00 * D-Galactose [l] + 1.00 * Core 6 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.18,4.0
GALASE1ly_pos,12617.0,0.00293599726629183,0.3472861779828386,0.009952718392594592,GALASE1ly,"beta-galactosidase, lysosomal","2.00 * Water [l] + 1.00 * de-Fuc, reducing GlcNAc removed, de-Sia form of PA6 (w/o peptide linkage) [l] --> 1.00 * de-Fuc, reducing GlcNAc removed, de-Sia, de-Gal form of PA6 (w/o peptide linkage) [l] + 2.00 * D-Galactose [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,N-glycan degradation,3.2.1.23,4.0
GALASE20ly_pos,12003.0,0.034538299336742025,0.20819708689189415,0.07127998111174123,GALASE20ly,"beta-galactosidase, lysosomal","2.00 * Water [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 2 [l] --> 2.00 * D-Galactose [l] + 1.00 * keratan sulfate II (core 4-linked), degradation product 3 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE3ly_pos,11205.0,0.3196431958478353,0.08077952476841599,0.44551083968822003,GALASE3ly,"beta-galactosidase, lysosomal","2.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 5 [l] --> 2.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 6 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE4ly_pos,11205.0,0.3196431958478353,0.08077952476841581,0.44551083968822003,GALASE4ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 8 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 9 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE5ly_pos,11205.0,0.3196431958478353,0.0807795247684159,0.44551083968822003,GALASE5ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 11 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 12 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE6ly_pos,11205.0,0.3196431958478353,0.08077952476841585,0.44551083968822003,GALASE6ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 14 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 15 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE7ly_pos,11205.0,0.3196431958478353,0.080779524768416,0.44551083968822003,GALASE7ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 17 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 18 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE8ly_pos,11205.0,0.3196431958478353,0.08077952476841589,0.44551083968822003,GALASE8ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 20 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 21 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALASE9ly_pos,11205.0,0.3196431958478353,0.08077952476841592,0.44551083968822003,GALASE9ly,"beta-galactosidase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 23 [l] --> 1.00 * D-Galactose [l] + 1.00 * keratan sulfate I, degradation product 24 [l]
CTSA; GALNS; GLB1; NEU1",CTSA; GALNS; GLB1; NEU1,Keratan sulfate degradation,3.2.1.23,4.0
GALC_pos,13590.0,1.4365872270516483e-05,0.5307191183358659,0.00010912241237187312,GALC,Galactocerebrosidase,"1.00 * Water [l] + 1.00 * D-galactosyl-N-acylsphingosine [l] --> 1.00 * N-acylsphingosine [l] + 1.00 * D-Galactose [l]
GALC",GALC,Sphingolipid metabolism,3.2.1.46,4.0
GALGT1_pos,13280.0,9.474368823362471e-05,0.4593578431310863,0.0005712407995391583,GALGT1,"Beta-1,4 N-acetylgalactosaminyltransferase","1.00 * galactosyl glucosyl ceramide [g] + 1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * GA2 [g]
B4GALNT1",B4GALNT1,Sphingolipid metabolism,2.4.1.92,4.0
GALGT2_pos,13100.0,0.00026084393623329626,0.4434870708871508,0.001340611617431288,GALGT2,"Beta-1,4 N-acetylgalactosaminyltransferase","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * alpha-N-acetylneuraminosyl-(2->3)-beta-D-galactosyl-(1->4)-beta-D-glucosylceramide(1-) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * N-acetyl-beta-D-galactosaminyl-(1->4)-[alpha-N-acetylneuraminosyl-(2->3)]-beta-D-galactosyl-beta-D-glucosyl-(1<->1)-ceramide anion [g]
B4GALNT1",B4GALNT1,Sphingolipid metabolism,2.4.1.92,4.0
GALGT3_pos,13009.0,0.0004253755605911628,0.4348147181954453,0.0020260974945048435,GALGT3,"Beta-1,4 N-acetylgalactosaminyltransferase","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * GD3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * GD2 [g]
B4GALNT1",B4GALNT1,Sphingolipid metabolism,2.4.1.92,4.0
GALGT4_pos,13061.0,0.000322272713916104,0.4385048013075322,0.0016070766868445468,GALGT4,"Beta-1,4 N-acetylgalactosaminyltransferase","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * GT3 [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * GT2 [g]
B4GALNT1",B4GALNT1,Sphingolipid metabolism,2.4.1.92,4.0
GALK_pos,10618.0,0.8631180464427004,-0.008788838155881338,0.9003590585596384,GALK,galactokinase,"1.00 * ATP [c] + 1.00 * D-Galactose [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * (2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate [c]
GALK1; GALK2",GALK1; GALK2,Galactose metabolism,2.7.1.6,0.0
GALNTg_pos,13630.0,1.111504632717976e-05,0.4423701333191446,8.810471423273209e-05,GALNTg,"GalNAc transferase, Golgi apparatus","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * protein-linked serine or threonine residue (O-glycosylation site) [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * Tn antigen [g]
GALNT1; GALNT10; GALNT11; GALNT12; GALNT13; GALNT14; GALNT15; GALNT2; GALNT3; GALNT4; GALNT5; GALNT6; GALNT7; GALNT9",GALNT1; GALNT10; GALNT11; GALNT12; GALNT13; GALNT14; GALNT15; GALNT2; GALNT3; GALNT4; GALNT5; GALNT6; GALNT7; GALNT9,O-glycan synthesis,2.4.1.41,0.0
GALT_neg,8865.0,0.02241073405997172,-0.19679536208182835,0.053252650322222136,GALT,galactose-1-phosphate uridylyltransferase,"1.00 * proton [c] + 1.00 * UTP [c] + 1.00 * (2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate [c] --> 1.00 * UDP-D-galactose(2-) [c] + 1.00 * Diphosphate [c]
GALT",GALT,Galactose metabolism,2.7.7.12,0.0
GALT_pos,8865.0,0.02241073405997172,-0.1967953620818283,0.053252650322222136,GALT,galactose-1-phosphate uridylyltransferase,"1.00 * proton [c] + 1.00 * UTP [c] + 1.00 * (2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl phosphate [c] --> 1.00 * UDP-D-galactose(2-) [c] + 1.00 * Diphosphate [c]
GALT",GALT,Galactose metabolism,2.7.7.12,0.0
GALU_neg,8865.0,0.02241073405997172,-0.1967953620818267,0.053252650322222136,GALU,UTP-glucose-1-phosphate uridylyltransferase,"1.00 * proton [c] + 1.00 * D-Glucose 1-phosphate [c] + 1.00 * UTP [c] --> 1.00 * Diphosphate [c] + 1.00 * UDPglucose [c]
UGP2",UGP2,Galactose metabolism,2.7.7.9,0.0
GALU_pos,8865.0,0.02241073405997172,-0.19679536208182835,0.053252650322222136,GALU,UTP-glucose-1-phosphate uridylyltransferase,"1.00 * proton [c] + 1.00 * D-Glucose 1-phosphate [c] + 1.00 * UTP [c] --> 1.00 * Diphosphate [c] + 1.00 * UDPglucose [c]
UGP2",UGP2,Galactose metabolism,2.7.7.9,0.0
GAMYe_pos,10756.0,0.7144859953321463,0.040020902704947486,0.7791614045605354,GAMYe,"glucoamylase, extracellular (glygn5 -> malt)","1.00 * Water [e] + 1.00 * glycogen, structure 5 (glycogenin-2[1,4-Glc]) [e] --> 1.00 * Maltose [e] + 1.00 * Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis) [e]
MGAM",MGAM,Starch and sucrose metabolism,3.2.1.3,4.0
GAPD_neg,11476.0,0.1691171495840852,0.11463335801757082,0.26998587031547466,GAPD,glyceraldehyde-3-phosphate dehydrogenase,"1.00 * hydrogenphosphate [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glyceraldehyde 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 3-Phospho-D-glyceroyl phosphate [c]
GAPDHS; GM15294",GAPDHS; GM15294,Glycolysis/gluconeogenesis,1.2.1.12,0.0
GAPD_pos,13051.0,0.00034007546332681025,0.4239304874664268,0.0016892446826046468,GAPD,glyceraldehyde-3-phosphate dehydrogenase,"1.00 * hydrogenphosphate [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * Glyceraldehyde 3-phosphate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 3-Phospho-D-glyceroyl phosphate [c]
GAPDHS; GM15294",GAPDHS; GM15294,Glycolysis/gluconeogenesis,1.2.1.12,0.0
GARFT_pos,13394.0,4.834967827743888e-05,0.47411095854350654,0.00031538638655283316,GARFT,phosphoribosylglycinamide formyltransferase,"1.00 * 10-Formyltetrahydrofolate [c] + 1.00 * N1-(5-Phospho-D-ribosyl)glycinamide [c] --> 1.00 * proton [c] + 1.00 * 5,6,7,8-Tetrahydrofolate [c] + 1.00 * N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide [c]
GART",GART,Purine synthesis,2.1.2.2,4.0
GASNASE2ly_pos,11991.0,0.036001518572780125,0.2273514007828942,0.0735377172642076,GASNASE2ly,"glycosylasparaginase, lysosomal","1.00 * Water [l] + 1.00 * N-Acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,3-(N-acetyl-beta-D-glucosaminyl-1,2-alpha-D-mannosyl-1,6)-(N-acetyl-beta-D-glucosaminyl-1,4)-beta-D-mannosyl-1,4-N-acetyl-beta-D-glucosaminyl-R [l] --> 1.00 * protein-linked asparagine residue (N-glycosylation site) [l] + 1.00 * n2m2nmasn (w/o peptide linkage) [l]
AGA",AGA,N-glycan degradation,3.5.1.26,0.0
GASNASE3ly_pos,11205.0,0.3196431958478353,0.08077952476840262,0.44551083968822003,GASNASE3ly,"glycosylasparaginase, lysosomal","1.00 * Water [l] + 1.00 * keratan sulfate I, degradation product 1 [l] --> 1.00 * protein-linked asparagine residue (N-glycosylation site) [l] + 1.00 * keratan sulfate I, degradation product 2 [l]
AGA",AGA,Keratan sulfate degradation,3.5.1.26,4.0
GASNASEly_pos,12617.0,0.00293599726629183,0.34728617798283845,0.009952718392594592,GASNASEly,"glycosylasparaginase, lysosomal","1.00 * Water [l] + 1.00 * de-Fuc form of PA6 [l] --> 1.00 * protein-linked asparagine residue (N-glycosylation site) [l] + 1.00 * de-Fuc form of PA6 (w/o peptide linkage) [l]
AGA",AGA,N-glycan degradation,3.5.1.26,0.0
GBA_pos,13422.0,4.083363179609759e-05,0.5017777659272453,0.0002730668787371773,GBA,Glucosylceramidase,"1.00 * Water [c] + 1.00 * D-glucosyl-N-acylsphingosine [c] --> 1.00 * D-glucose [c] + 1.00 * N-acylsphingosine [c]
GBA",GBA,Sphingolipid metabolism,3.2.1.45,0.0
GBAl_pos,14940.0,4.650714895522749e-10,0.7656610097391089,2.0206330724440746e-08,GBAl,Glucosylceramidase,"1.00 * Water [l] + 1.00 * D-glucosyl-N-acylsphingosine [l] --> 1.00 * N-acylsphingosine [l] + 1.00 * D-glucose [l]
GBA",GBA,Sphingolipid metabolism,3.2.1.45,4.0
GBGT1_pos,14332.0,7.521814968583226e-08,0.6239880148288732,1.5513439092162103e-06,GBGT1,"globoside alpha-1,3-N-acetylgalactosaminyltransferase 1","1.00 * UDP-N-acetyl-D-galactosamine(2-) [g] + 1.00 * globoside [g] --> 1.00 * proton [g] + 1.00 * UDP [g] + 1.00 * alpha GalNAc globoside [g]
GBGT1",GBGT1,Sphingolipid metabolism,2.4.1.88,4.0
GCC2am_pos,9441.0,0.13995277110435939,0.006488313583496925,0.23305957936976285,GCC2am,"glycine-cleavage complex (lipoamide), mitochondrial","1.00 * proton [m] + 1.00 * Glycine [m] + 1.00 * lipoamide [m] --> 1.00 * carbon dioxide [m] + 1.00 * S-aminomethyldihydrolipoamide [m]
AMT; DLD; GCSH; GLDC",AMT; DLD; GCSH; GLDC,"Glycine, serine, alanine and threonine metabolism",2.1.2.10,4.0
