,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
GND_pos,13161.0,0.00018632257953798357,0.4746233263623235,0.0010102096680828878,GND,phosphogluconate dehydrogenase,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 6-Phospho-D-gluconate [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * carbon dioxide [c] + 1.00 * D-ribulose 5-phosphate(2-) [c]
PGD",PGD,Pentose phosphate pathway,1.1.1.44,4.0
GNDc_pos,13144.0,0.00020478045563792886,0.423396112858025,0.001091192177074014,GNDc,phosphogluconate dehydrogenase,"3.00 * Nicotinamide adenine dinucleotide phosphate [c] + 3.00 * 6-Phospho-D-gluconate [c] --> 3.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 3.00 * carbon dioxide [c] + 3.00 * D-ribulose 5-phosphate(2-) [c]
PGD",PGD,Pentose phosphate pathway,1.1.1.44,4.0
GNDer_pos,12703.0,0.001968759390892711,0.36355512275776874,0.007252545432461992,GNDer,"phosphogluconate dehydrogenase, endoplasmic reticulum","1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * 6-Phospho-D-gluconate [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * carbon dioxide [r] + 1.00 * D-ribulose 5-phosphate(2-) [r]
PGD",PGD,Pentose phosphate pathway,1.1.1.44,4.0
GPAM_hs_pos,12793.0,0.0012771917704789818,0.37731284448358604,0.005055616865380467,GPAM_hs,glycerol-3-phosphate acyltransferase,"1.00 * R total Coenzyme A [c] + 1.00 * Glycerol 3-phosphate [c] --> 1.00 * Coenzyme A [c] + 1.00 * lysophosphatidic acid [c]
GPAM; MBOAT2",GPAM; MBOAT2,Triacylglycerol synthesis,2.3.1.15,4.0
GPDDA1_pos,13970.0,1.1112984908885698e-06,0.5972280152237779,1.1963353517623067e-05,GPDDA1,Glycerophosphodiester phosphodiesterase (Glycerophosphocholine),"1.00 * Water [c] + 1.00 * sn-Glycero-3-phosphocholine [c] --> 1.00 * proton [c] + 1.00 * Choline [c] + 1.00 * Glycerol 3-phosphate [c]
No genes",,Glycerophospholipid metabolism,3.1.4.46,0.0
GRTTx_pos,12511.0,0.0047165228534581105,0.3071121748415007,0.0148070936675313,GRTTx,geranyltranstransferase,"1.00 * Isopentenyl diphosphate [x] + 1.00 * Geranyl diphosphate [x] --> 1.00 * Diphosphate [x] + 1.00 * Farnesyl diphosphate [x]
FDPS",FDPS,Cholesterol metabolism,2.5.1.10,4.0
GTHP_pos,13271.0,9.980802473911777e-05,0.4403580466075597,0.000601206561117578,GTHP,glutathione peroxidase,"1.00 * Hydrogen peroxide [c] + 2.00 * Reduced glutathione [c] --> 2.00 * Water [c] + 1.00 * Oxidized glutathione [c]
GPX1; GPX2; GPX4; PRDX1; PRDX2",GPX1; GPX2; GPX4; PRDX1; PRDX2,Glutathione metabolism,1.11.1.9,4.0
GTHPe_pos,12456.0,0.005983384630411511,0.3527477867335366,0.01794452247040591,GTHPe,glutathione peroxidase (e),"2.00 * Reduced glutathione [e] + 1.00 * Hydrogen peroxide [e] --> 2.00 * Water [e] + 1.00 * Oxidized glutathione [e]
GPX1; GPX2; GPX3; GPX6; GPX7",GPX1; GPX2; GPX3; GPX6; GPX7,Glutathione metabolism,1.11.1.9,4.0
GTMLTe_pos,14164.0,2.707363491921961e-07,0.6160801562548143,4.088632117066033e-06,GTMLTe,g-glutamyltransferase (e),"1.00 * L-alanine [c] + 1.00 * Reduced glutathione [c] --> 1.00 * L-cysteinylglycine [e] + 1.00 * 5-L-Glutamyl-L-alanine [e]
GGT1",GGT1,Glutathione metabolism,2.3.2.2,4.0
GUAD_pos,14204.5,1.949736445421633e-07,0.3578152229723721,3.1698138690489966e-06,GUAD,guanine deaminase,"1.00 * Water [c] + 1.00 * proton [c] + 1.00 * Guanine [c] --> 1.00 * Ammonium [c] + 1.00 * Xanthine [c]
GDA",GDA,Purine catabolism,3.5.4.3,4.0
HGNTOR_pos,13160.0,0.00018736353799999583,0.449046321168208,0.0010102096680828878,HGNTOR,"Homogentisate:oxygen 1,2-oxidoreductase (decyclizing)","1.00 * O2 [c] + 1.00 * homogentisate [c] --> 1.00 * proton [c] + 1.00 * 4-maleylacetoacetate [c]
HGD",HGD,Tyrosine metabolism,1.13.11.5,4.0
HIBDm_pos,12185.0,0.01784417319828922,0.28061644275651904,0.044666502667987905,HIBDm,"3-hydroxyisobutyrate dehydrogenase, mitochondrial","1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * 3-hydroxy-2-methylpropanoate [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * 2-methyl-3-oxopropanoate [m]
HIBADH",HIBADH,"Valine, leucine, and isoleucine metabolism",1.1.1.31,4.0
HISDC_pos,12365.0,0.008763681860513595,0.28520182909770414,0.024658253641083067,HISDC,histidine decarboxylase,"1.00 * proton [c] + 1.00 * L-histidine [c] --> 1.00 * carbon dioxide [c] + 1.00 * histamium [c]
DDC; HDC",DDC; HDC,Histidine metabolism,4.1.1.28,4.0
HMGCOASi_pos,8415.0,0.003567287075143555,-0.36048689032910985,0.011628808455186638,HMGCOASi,Hydroxymethylglutaryl CoA synthase (ir),"1.00 * Water [c] + 1.00 * Acetoacetyl-CoA [c] + 1.00 * Acetyl-CoA [c] --> 1.00 * proton [c] + 1.00 * Coenzyme A [c] + 1.00 * Hydroxymethylglutaryl-CoA [c]
HMGCS1",HMGCS1,Cholesterol metabolism,4.1.3.5,4.0
HPYRRy_pos,13047.0,0.00034745088749996866,0.3416627319870755,0.0017151855197810226,HPYRRy,Hydroxypyruvate reductase (NADPH),"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 3-hydroxypyruvate [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * D-glycerate [c]
GRHPR",GRHPR,Glyoxylate and dicarboxylate metabolism,1.1.1.79,4.0
HSD17B1_neg,8418.0,0.003615634864079564,-0.2346896808940796,0.011750352365517115,HSD17B1,testicular 17-beta-hydroxysteroid dehydrogenase,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * estrone [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * estradiol [c]
H2-KE6; HSD17B1",H2-KE6; HSD17B1,Steroid metabolism,1.1.1.62,4.0
HSD17B7r_pos,8418.0,0.003615634864079564,-0.23468968089407966,0.011750352365517115,HSD17B7r,testicular 17-beta-hydroxysteroid dehydrogenase,"1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * estrone [r] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * estradiol [r]
HSD17B7",HSD17B7,Steroid metabolism,1.1.1.62,4.0
ILETA_pos,12300.0,0.011405317181495619,0.22011828784049822,0.030982986529271773,ILETA,isoleucine transaminase,"1.00 * 2-Oxoglutarate [c] + 1.00 * L-isoleucine [c] --> 1.00 * L-glutamate(1-) [c] + 1.00 * 3-methyl-2-oxopentanoate [c]
BCAT1",BCAT1,"Valine, leucine, and isoleucine metabolism",2.6.1.42,4.0
ILETAm_neg,12303.0,0.011269351047269645,0.2201022722592398,0.030692125736858738,ILETAm,"isoleucine transaminase, mitochondrial","1.00 * 2-Oxoglutarate [m] + 1.00 * L-isoleucine [m] --> 1.00 * L-glutamate(1-) [m] + 1.00 * 3-methyl-2-oxopentanoate [m]
BCAT2",BCAT2,"Valine, leucine, and isoleucine metabolism",2.6.1.42,4.0
IMPC_neg,13625.0,1.1479170196978584e-05,0.5404695022399935,8.965288194282415e-05,IMPC,IMP cyclohydrolase,"1.00 * Water [c] + 1.00 * IMP [c] --> 1.00 * 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide [c]
ATIC",ATIC,Purine synthesis,3.5.4.10,4.0
IMPC_pos,13776.0,4.247163804161792e-06,0.5962362853429358,3.911441462994668e-05,IMPC,IMP cyclohydrolase,"1.00 * Water [c] + 1.00 * IMP [c] --> 1.00 * 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide [c]
ATIC",ATIC,Purine synthesis,3.5.4.10,4.0
IMPD_pos,12413.0,0.007179138180533079,0.3467465407032602,0.02105506103292099,IMPD,IMP dehydrogenase,"1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * IMP [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Xanthosine 5'-phosphate [c]
IMPDH1; IMPDH2",IMPDH1; IMPDH2,Nucleotide interconversion,1.1.1.205,4.0
INOSTO_pos,12511.0,0.0047165228534581105,0.35048140140607503,0.0148070936675313,INOSTO,inositol oxygenase,"1.00 * O2 [c] + 1.00 * myo-inositol [c] --> 1.00 * Water [c] + 1.00 * proton [c] + 1.00 * D-glucuronate [c]
MIOX",MIOX,Inositol phosphate metabolism,1.13.99.1,4.0
IPDDIx_pos,12511.0,0.0047165228534581105,0.307112174841497,0.0148070936675313,IPDDIx,isopentenyl-diphosphate D-isomerase,"1.00 * Isopentenyl diphosphate [x] --> 1.00 * Dimethylallyl diphosphate [x]
GM9745; IDI1",GM9745; IDI1,Cholesterol metabolism,5.3.3.2,4.0
KYN_pos,7165.0,3.068419063291594e-06,-0.4337896980494665,2.909975400350793e-05,KYN,kynureninase,"1.00 * Water [c] + 1.00 * L-kynurenine [c] --> 1.00 * proton [c] + 1.00 * L-alanine [c] + 1.00 * anthranilate [c]
KYNU",KYNU,Tryptophan metabolism,3.7.1.3,4.0
LALDO2x_pos,13375.0,5.417769330630771e-05,0.29084347872786415,0.0003512456148943021,LALDO2x,D-Lactaldehyde:NAD+ 1-oxidoreductase,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * methylglyoxal [c] --> 1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * (R)-lactaldehyde [c]
AKR7A5",AKR7A5,Pyruvate metabolism,1.1.1.21,4.0
LDH_L_neg,13028.0,0.0003845726585951292,0.38310703874763896,0.0018694748689754067,LDH_L,L-lactate dehydrogenase,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * (S)-lactate [c] --> 1.00 * proton [c] + 1.00 * pyruvate [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c]
LDHA; LDHAL6B; LDHB; LDHC; UEVLD",LDHA; LDHAL6B; LDHB; LDHC; UEVLD,Glycolysis/gluconeogenesis,1.1.1.27,0.0
LEUTA_pos,12313.0,0.010826467075528836,0.2221193121151841,0.02962519307528779,LEUTA,leucine transaminase,"1.00 * 2-Oxoglutarate [c] + 1.00 * L-leucine [c] --> 1.00 * L-glutamate(1-) [c] + 1.00 * 4-methyl-2-oxopentanoate [c]
BCAT1",BCAT1,"Valine, leucine, and isoleucine metabolism",2.6.1.6,4.0
LEUTAm_neg,12303.0,0.011269351047269645,0.22010179851857095,0.030692125736858738,LEUTAm,"leucine transaminase, mitochondrial","1.00 * 2-Oxoglutarate [m] + 1.00 * L-leucine [m] --> 1.00 * L-glutamate(1-) [m] + 1.00 * 4-methyl-2-oxopentanoate [m]
BCAT2",BCAT2,"Valine, leucine, and isoleucine metabolism",2.6.1.6,4.0
LEUTAm_pos,12461.0,0.005856687753429888,0.3036778839110669,0.0176142855368611,LEUTAm,"leucine transaminase, mitochondrial","1.00 * 2-Oxoglutarate [m] + 1.00 * L-leucine [m] --> 1.00 * L-glutamate(1-) [m] + 1.00 * 4-methyl-2-oxopentanoate [m]
BCAT2",BCAT2,"Valine, leucine, and isoleucine metabolism",2.6.1.6,4.0
LPS3_pos,13116.0,0.00023897165971613758,0.47327791795073293,0.0012473107185675223,LPS3,lipase,"1.00 * Water [c] + 1.00 * monoacylglycerol 2 [c] --> 1.00 * proton [c] + 1.00 * R total 2 position [c] + 1.00 * Glycerol [c]
MGLL",MGLL,Triacylglycerol synthesis,3.1.1.23,4.0
LPS_pos,12362.0,0.008872380316291274,0.2743515074442045,0.024876233944445353,LPS,lipase,"1.00 * Water [c] + 1.00 * triglyceride [c] --> 1.00 * proton [c] + 1.00 * R total 3 position [c] + 1.00 * diglyceride [c]
CEL; LIPC; LPL; PNPLA3",CEL; LIPC; LPL; PNPLA3,Triacylglycerol synthesis,3.1.1.3,4.0
LPSe_pos,14302.0,9.492092210466126e-08,0.6120595559858366,1.9265319636083e-06,LPSe,lipase,"1.00 * Water [e] + 1.00 * triglyceride [e] --> 1.00 * proton [e] + 1.00 * diglyceride [e] + 1.00 * R total 3 position [e]
LIPC; LIPF; LIPG; LPL; PNLIP; PNLIPRP1; PNLIPRP2",LIPC; LIPF; LIPG; LPL; PNLIP; PNLIPRP1; PNLIPRP2,Triacylglycerol synthesis,3.1.1.3,4.0
LSTO1r_pos,12576.0,0.003535382736090596,0.31548575443961346,0.011536607361549087,LSTO1r,Lathosterol oxidase,"1.00 * O2 [r] + 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 5alpha-cholesta-7,24-dien-3beta-ol [r] --> 2.00 * Water [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate [r] + 1.00 * 7-dehydrodesmosterol [r]
SC5D",SC5D,Cholesterol metabolism,1.3.3.2,4.0
LSTO2r_pos,12576.0,0.003535382736090596,0.315485754439621,0.011536607361549087,LSTO2r,Lathosterol oxidase,"1.00 * O2 [r] + 1.00 * proton [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [r] + 1.00 * 5alpha-cholest-7-en-3beta-ol [r] --> 1.00 * cholesta-5,7-dien-3beta-ol [r] + 2.00 * Water [r] + 1.00 * Nicotinamide adenine dinucleotide phosphate [r]
CYP7A1; SC5D",CYP7A1; SC5D,Cholesterol metabolism,1.3.3.2,4.0
LTA4H_pos,8564.0,0.006825535914898679,0.0319488123118546,0.020129171858236594,LTA4H,Leukotriene A-4 hydrolase,"1.00 * Water [c] + 1.00 * leukotriene A4(1-) [c] --> 1.00 * leukotriene B4(1-) [c]
LTA4H",LTA4H,Eicosanoid metabolism,3.3.2.6,4.0
MACACI_pos,13160.0,0.00018736353799999583,0.44904632116819354,0.0010102096680828878,MACACI,maleylacetoacetate isomerase,"1.00 * 4-maleylacetoacetate [c] --> 1.00 * 4-fumarylacetoacetate(2-) [c]
GSTZ1",GSTZ1,Tyrosine metabolism,5.2.1.2,4.0
MALT_pos,13327.0,7.200786850298992e-05,0.4551993233065086,0.0004539131018492134,MALT,alpha-glucosidase,"1.00 * Water [c] + 1.00 * Maltose [c] --> 2.00 * D-glucose [c]
GAA; GANC; MGAM",GAA; GANC; MGAM,Starch and sucrose metabolism,3.2.1.20,4.0
MCCCrm_pos,13037.0,0.00036654923117099633,0.3965395281115501,0.0017955559187184933,MCCCrm,"methylcrotonoyl-CoA carboxylase, mitochondrial","1.00 * ATP [m] + 1.00 * Bicarbonate [m] + 1.00 * 3-methylbut-2-enoyl-CoA(4-) [m] --> 1.00 * proton [m] + 1.00 * ADP [m] + 1.00 * hydrogenphosphate [m] + 1.00 * trans-3-methylglutaconyl-CoA(5-) [m]
MCCC1; MCCC2",MCCC1; MCCC2,"Valine, leucine, and isoleucine metabolism",6.4.1.4,4.0
MCLOR_neg,15798.0,1.0608292656400454e-13,0.9265032383317029,1.0563538921756263e-11,MCLOR,3-Mercaptolactate:NAD+ oxidoreductase,"1.00 * Nicotinamide adenine dinucleotide [c] + 1.00 * 3-Mercaptolactate [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * 3-mercaptopyruvate [c]
LDHA; LDHAL6B; LDHB; LDHC; UEVLD",LDHA; LDHAL6B; LDHB; LDHC; UEVLD,Methionine and cysteine metabolism,1.1.1.27,4.0
MELATNOX_pos,13284.0,9.257164681926553e-05,0.4570381881013079,0.0005613312133008366,MELATNOX,Melatonin:NADP oxidoreductase,"1.00 * O2 [c] + 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * melatonin [c] --> 1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 6-Hydroxymelatonin [c]
CYP1A1; CYP1A2; CYP1B1",CYP1A1; CYP1A2; CYP1B1,Tryptophan metabolism,1.14.14.1,4.0
METS_pos,14159.0,2.810237692320552e-07,0.6270915010173508,4.184496451672635e-06,METS,methionine synthase,"1.00 * 5-Methyltetrahydrofolate [c] + 1.00 * L-homocysteine [c] --> 1.00 * proton [c] + 1.00 * 5,6,7,8-Tetrahydrofolate [c] + 1.00 * L-methionine [c]
MTR",MTR,Methionine and cysteine metabolism,2.1.1.13,4.0
MEVK1x_pos,13608.0,1.2804267481924706e-05,0.510858716725842,9.903106391056572e-05,MEVK1x,mevalonate kinase (atp),"1.00 * ATP [x] + 1.00 * (R)-mevalonate [x] --> 1.00 * proton [x] + 1.00 * ADP [x] + 1.00 * (R)-5-phosphonatomevalonate(3-) [x]
MVK",MVK,Cholesterol metabolism,2.7.1.36,4.0
MGCHrm_pos,13037.0,0.00036654923117099633,0.39653952811154003,0.0017955559187184933,MGCHrm,"methylglutaconyl-CoA hydratase (reversible), mitochondrial","1.00 * Water [m] + 1.00 * trans-3-methylglutaconyl-CoA(5-) [m] --> 1.00 * Hydroxymethylglutaryl-CoA [m]
AUH",AUH,"Valine, leucine, and isoleucine metabolism",4.2.1.18,4.0
MGSA2_pos,15057.0,1.6112098529741414e-10,0.7884391122162416,7.606103994817927e-09,MGSA2,methyglyoxylate synthase 2 (from g3p),"1.00 * Glyceraldehyde 3-phosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * methylglyoxal [c]
No genes",,Pyruvate metabolism,4.2.3.3,4.0
MGSA_pos,15129.0,8.28263837318773e-11,0.7946415335390239,4.189305900978207e-09,MGSA,methylglyoxal synthase,"1.00 * Dihydroxyacetone phosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * methylglyoxal [c]
No genes",,Pyruvate metabolism,4.2.3.3,4.0
MI1345PP_pos,12814.0,0.0011520580721498838,0.395862688793302,0.004675754982486571,MI1345PP,"inositol-1,3,4,5-trisphosphate 5-phosphatase","1.00 * Water [c] + 1.00 * 1D-myo-inositol 1,3,4,5-tetrakisphosphate(8-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 1D-myo-inositol 1,3,4-trisphosphate(6-) [c]
INPP5A; INPP5B; INPP5D; INPP5E; INPP5J; INPPL1; SYNJ1",INPP5A; INPP5B; INPP5D; INPP5E; INPP5J; INPPL1; SYNJ1,Inositol phosphate metabolism,3.1.3.56,4.0
MI134PP_pos,12814.0,0.0011520580721498838,0.39586268879330205,0.004675754982486571,MI134PP,"inositol-1,3,4-trisphosphate 1-phosphatase","1.00 * Water [c] + 1.00 * 1D-myo-inositol 1,3,4-trisphosphate(6-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 1D-myo-Inositol 3,4-bisphosphate [c]
INPP1",INPP1,Inositol phosphate metabolism,3.1.3.61,4.0
MI145PK_pos,12814.0,0.0011520580721498838,0.3958626887933016,0.004675754982486571,MI145PK,"inositol-1,4,5-trisphosphate 3-kinase","1.00 * ATP [c] + 1.00 * 1D-myo-inositol 1,4,5-trisphosphate(6-) [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * 1D-myo-inositol 1,3,4,5-tetrakisphosphate(8-) [c]
ITPKA; ITPKB; ITPKC",ITPKA; ITPKB; ITPKC,Inositol phosphate metabolism,2.7.1.127,4.0
MI1PS_pos,13699.0,7.0897444179997205e-06,0.5394447208093799,5.9844955199883733e-05,MI1PS,myo-Inositol-1-phosphate synthase,"1.00 * D-Glucose 6-phosphate [c] --> 1.00 * 1D-myo-inositol 1-phosphate(2-) [c]
ISYNA1",ISYNA1,Inositol phosphate metabolism,5.5.1.4,4.0
MI34PP_pos,12814.0,0.0011520580721498838,0.39586268879330205,0.004675754982486571,MI34PP,"inositol-3,4-bisphosphate 4-phosphatase","1.00 * Water [c] + 1.00 * 1D-myo-Inositol 3,4-bisphosphate [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * 1D-myo-inositol 3-phosphate(2-) [c]
INPP4A; INPP4B",INPP4A; INPP4B,Inositol phosphate metabolism,3.1.3.66,4.0
MI3PP_pos,12814.0,0.0011520580721498838,0.3958626887933023,0.004675754982486571,MI3PP,myo-inositol 3-phosphatase,"1.00 * Water [c] + 1.00 * 1D-myo-inositol 3-phosphate(2-) [c] --> 1.00 * hydrogenphosphate [c] + 1.00 * myo-inositol [c]
IMPA1; IMPA2",IMPA1; IMPA2,Inositol phosphate metabolism,3.1.3.25,4.0
MTHFCm_neg,13372.0,5.515665188839183e-05,0.48585626826439055,0.0003572290065901637,MTHFCm,"methenyltetrahydrifikate cyclohydrolase, mitochondrial","1.00 * Water [m] + 1.00 * 5,10-Methenyltetrahydrofolate [m] --> 1.00 * 10-Formyltetrahydrofolate [m] + 1.00 * proton [m]
MTHFD1L; MTHFD2",MTHFD1L; MTHFD2,Folate metabolism,3.5.4.9,4.0
MTHFD_neg,12584.0,0.0034103449496345377,0.3831438600173523,0.011278738123518893,MTHFD,methylenetetrahydrofolate dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 5,10-Methenyltetrahydrofolate [c]
MTHFD1; MTHFR",MTHFD1; MTHFR,Folate metabolism,1.5.1.5,4.0
MTHFD_pos,12689.0,0.0021030394730778526,0.3471981494602504,0.007698259943667522,MTHFD,methylenetetrahydrofolate dehydrogenase (NADP),"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * 5,10-Methylenetetrahydrofolate [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * 5,10-Methenyltetrahydrofolate [c]
MTHFD1; MTHFR",MTHFD1; MTHFR,Folate metabolism,1.5.1.5,4.0
MTHFDm_neg,13112.0,0.00024427238577828466,0.4608667400294342,0.0012656487110284619,MTHFDm,"methylenetetrahydrofolate dehydrogenase (NADP), mitochondrial","1.00 * Nicotinamide adenine dinucleotide phosphate [m] + 1.00 * 5,10-Methylenetetrahydrofolate [m] --> 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [m] + 1.00 * 5,10-Methenyltetrahydrofolate [m]
MTHFD1; MTHFD1L; MTHFD2",MTHFD1; MTHFD1L; MTHFD2,Folate metabolism,1.5.1.5,4.0
NADNe_pos,69.0,3.2976423632743933e-52,-2.1844153939951605,3.0022678258782442e-49,NADNe,"NAD nucleosidase,extracellular","1.00 * Water [e] + 1.00 * Nicotinamide adenine dinucleotide [e] --> 1.00 * proton [e] + 1.00 * ADPribose [e] + 1.00 * Nicotinamide [e]
CD38",CD38,NAD metabolism,3.2.2.5,4.0
NADPNe_pos,69.0,3.2976423632743933e-52,-2.1844153939951605,3.0022678258782442e-49,NADPNe,"NADP nucleosidase,extracellular","1.00 * Water [e] + 1.00 * Nicotinamide adenine dinucleotide phosphate [e] --> 1.00 * proton [e] + 1.00 * ADP-D-ribose 2'-phosphate(4-) [e] + 1.00 * Nicotinamide [e]
CD38",CD38,NAD metabolism,3.2.2.6,4.0
NAGA2ly_pos,13627.0,1.1332174784294203e-05,0.4414243196189404,8.894082500037803e-05,NAGA2ly,"N-acetylgalactosaminidase, alpha-","1.00 * proton [l] + 1.00 * Tn antigen [l] + 1.00 * UDP [l] --> 1.00 * protein-linked serine or threonine residue (O-glycosylation site) [l] + 1.00 * UDP-N-acetyl-D-galactosamine(2-) [l]
NAGA",NAGA,Keratan sulfate degradation,3.2.1.49,4.0
NAGAly_pos,14332.0,7.521814968583226e-08,0.6239880148288736,1.5513439092162103e-06,NAGAly,"N-acetylgalactosaminidase, alpha-","1.00 * proton [l] + 1.00 * alpha GalNAc globoside [l] + 1.00 * UDP [l] --> 1.00 * globoside [l] + 1.00 * UDP-N-acetyl-D-galactosamine(2-) [l]
NAGA",NAGA,Sphingolipid metabolism,3.2.1.49,4.0
NDP7g_pos,12367.0,0.008691878854820145,0.2997448152485261,0.024488657799190443,NDP7g,"nucleoside-diphosphatase (UDP), Golgi apparatus","1.00 * UDP [g] + 1.00 * Water [g] --> 1.00 * proton [g] + 1.00 * hydrogenphosphate [g] + 1.00 * UMP [g]
ENTPD4",ENTPD4,Nucleotide interconversion,3.6.1.6,4.0
NDP8_pos,13884.0,2.03128434609226e-06,0.5876658997392651,1.9733803563484716e-05,NDP8,nucleoside-diphosphatase (dUDP),"1.00 * Water [c] + 1.00 * dUDP [c] --> 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * dUMP [c]
DTYMK",DTYMK,Nucleotide interconversion,3.6.1.6,4.0
NDPK10_neg,8784.0,0.01653581777369195,-0.2519753231645111,0.04193504443761989,NDPK10,nucleoside-diphosphate kinase (ATP:dIDP),"1.00 * ATP [c] + 1.00 * dIDP [c] --> 1.00 * ADP [c] + 1.00 * dITP(4-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK10_pos,8784.0,0.01653581777369195,-0.2519753231641401,0.04193504443761989,NDPK10,nucleoside-diphosphate kinase (ATP:dIDP),"1.00 * ATP [c] + 1.00 * dIDP [c] --> 1.00 * ADP [c] + 1.00 * dITP(4-) [c]
GM20390; NME2; NME3; NME6; NME7",GM20390; NME2; NME3; NME6; NME7,Nucleotide interconversion,2.7.4.6,4.0
NDPK10n_neg,8784.0,0.01653581777369195,-0.25197532316487614,0.04193504443761989,NDPK10n,"nucleoside-diphosphate kinase (ATP:dIDP), nuclear","1.00 * ATP [n] + 1.00 * dIDP [n] --> 1.00 * ADP [n] + 1.00 * dITP(4-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK10n_pos,8784.0,0.01653581777369195,-0.2519753231645035,0.04193504443761989,NDPK10n,"nucleoside-diphosphate kinase (ATP:dIDP), nuclear","1.00 * ATP [n] + 1.00 * dIDP [n] --> 1.00 * ADP [n] + 1.00 * dITP(4-) [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK4n_neg,8788.0,0.016790536151798506,-0.24648054557424215,0.04239543854810296,NDPK4n,"nucleoside-diphosphate kinase (ATP:dTDP), nuclear","1.00 * ATP [n] + 1.00 * dTDP [n] --> 1.00 * ADP [n] + 1.00 * dTTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK4n_pos,8788.0,0.016790536151798506,-0.24648054557424529,0.04239543854810296,NDPK4n,"nucleoside-diphosphate kinase (ATP:dTDP), nuclear","1.00 * ATP [n] + 1.00 * dTDP [n] --> 1.00 * ADP [n] + 1.00 * dTTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
NDPK6n_pos,13910.0,1.6952035331462005e-06,0.604446427893192,1.720307661901391e-05,NDPK6n,"nucleoside-diphosphate kinase (ATP:dUDP), nuclear","1.00 * ATP [n] + 1.00 * dUDP [n] --> 1.00 * ADP [n] + 1.00 * dUTP [n]
GM20390; NME2",GM20390; NME2,Nucleotide interconversion,2.7.4.6,4.0
