,term,variable,value,p,padj,s1,s2
690,KEGG_MM_HIF-1_SIGNALING_PATHWAY,7,0.04205962660371231,0.04205962660371231,0.042400782323557026,Th17n_Vehicle,iTreg_Vehicle
691,KEGG_MM_MTOR_SIGNALING_PATHWAY,7,0.46805032924298134,0.46805032924298134,1.0,Th17n_Vehicle,iTreg_Vehicle
692,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,7,0.011400965252179021,0.011400965252179021,0.011497882267460296,Th17n_Vehicle,iTreg_Vehicle
693,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,7,0.9150862164088803,0.9150862164088803,0.9232218882207877,Th17n_Vehicle,iTreg_Vehicle
694,KEGG_MM_INSULIN_SIGNALING_PATHWAY,7,0.0018108070975797368,0.0018108070975797368,0.0018283197387555564,Th17n_Vehicle,iTreg_Vehicle
695,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,7,0.0661999674867461,0.0661999674867461,1.0,Th17n_Vehicle,iTreg_Vehicle
696,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,8,0.6408611664590376,0.6408611664590376,1.0,Th17n_Vehicle,Th17p_Vehicle
697,KEGG_MM_CITRATE_CYCLE,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
698,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
699,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
700,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
701,KEGG_MM_GALACTOSE_METABOLISM,8,0.38157744106123775,0.38157744106123775,1.0,Th17n_Vehicle,Th17p_Vehicle
702,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
703,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
704,KEGG_MM_FATTY_ACID_METABOLISM,8,0.5249977500283117,0.5249977500283117,0.545479350148843,Th17n_Vehicle,Th17p_Vehicle
705,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
706,KEGG_MM_STEROID_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
707,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
708,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,8,0.5933265471509325,0.5933265471509325,0.6269563919287181,Th17n_Vehicle,Th17p_Vehicle
709,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,8,0.6444685674468402,0.6444685674468402,0.6812729692329903,Th17n_Vehicle,Th17p_Vehicle
710,KEGG_MM_PURINE_METABOLISM,8,0.26585948927899133,0.26585948927899133,0.2811561049506351,Th17n_Vehicle,Th17p_Vehicle
711,KEGG_MM_CAFFEINE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
712,KEGG_MM_PYRIMIDINE_METABOLISM,8,0.7883596606730315,0.7883596606730315,0.8343952612962742,Th17n_Vehicle,Th17p_Vehicle
713,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,8,0.01637954145007653,0.01637954145007653,0.2948317461013775,Th17n_Vehicle,Th17p_Vehicle
714,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,8,0.4537737731651703,0.4537737731651703,1.0,Th17n_Vehicle,Th17p_Vehicle
715,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
716,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
717,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
718,KEGG_MM_LYSINE_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
719,KEGG_MM_LYSINE_DEGRADATION,8,0.5249977500283117,0.5249977500283117,1.0,Th17n_Vehicle,Th17p_Vehicle
720,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,8,0.011425067448664382,0.011425067448664382,0.012062874612060695,Th17n_Vehicle,Th17p_Vehicle
721,KEGG_MM_HISTIDINE_METABOLISM,8,0.07287990255334281,0.07287990255334281,1.0,Th17n_Vehicle,Th17p_Vehicle
722,KEGG_MM_TYROSINE_METABOLISM,8,0.4945636869098324,0.4945636869098324,0.5242937541976695,Th17n_Vehicle,Th17p_Vehicle
723,KEGG_MM_PHENYLALANINE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
724,KEGG_MM_TRYPTOPHAN_METABOLISM,8,0.16277432452645757,0.16277432452645757,1.0,Th17n_Vehicle,Th17p_Vehicle
725,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
726,KEGG_MM_BETA-ALANINE_METABOLISM,8,0.38157744106123775,0.38157744106123775,0.4048443581991181,Th17n_Vehicle,Th17p_Vehicle
727,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
728,KEGG_MM_SELENOCOMPOUND_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
729,KEGG_MM_CYANOAMINO_ACID_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
730,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
731,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
732,KEGG_MM_GLUTATHIONE_METABOLISM,8,0.57392680406362,0.57392680406362,1.0,Th17n_Vehicle,Th17p_Vehicle
733,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,8,0.5604838507964678,0.5604838507964678,1.0,Th17n_Vehicle,Th17p_Vehicle
734,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,8,0.5395226035677209,0.5395226035677209,1.0,Th17n_Vehicle,Th17p_Vehicle
735,KEGG_MM_OTHER_GLYCAN_DEGRADATION,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
736,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,8,0.3212557187503118,0.3212557187503118,1.0,Th17n_Vehicle,Th17p_Vehicle
737,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,8,0.07287990255334281,0.07287990255334281,0.07575330372928106,Th17n_Vehicle,Th17p_Vehicle
738,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,8,0.5323163845312217,0.5323163845312217,0.5618058081789278,Th17n_Vehicle,Th17p_Vehicle
739,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
740,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
741,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,8,0.26653185825147424,0.26653185825147424,1.0,Th17n_Vehicle,Th17p_Vehicle
742,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,8,0.20741076682066292,0.20741076682066292,1.0,Th17n_Vehicle,Th17p_Vehicle
743,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,8,0.3106467132308521,0.3106467132308521,1.0,Th17n_Vehicle,Th17p_Vehicle
744,KEGG_MM_GLYCEROLIPID_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
745,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,8,0.6118456258083731,0.6118456258083731,0.6369832801594949,Th17n_Vehicle,Th17p_Vehicle
746,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
747,KEGG_MM_ETHER_LIPID_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
748,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,8,0.44603451955286116,0.44603451955286116,0.46473057725866973,Th17n_Vehicle,Th17p_Vehicle
749,KEGG_MM_LINOLEIC_ACID_METABOLISM,8,0.546618128528395,0.546618128528395,0.569757713841498,Th17n_Vehicle,Th17p_Vehicle
750,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
751,KEGG_MM_SPHINGOLIPID_METABOLISM,8,0.4704693698248237,0.4704693698248237,0.49077740017697435,Th17n_Vehicle,Th17p_Vehicle
752,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,8,0.006441744766342408,0.006441744766342408,0.15567549851994153,Th17n_Vehicle,Th17p_Vehicle
753,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
754,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
755,KEGG_MM_PYRUVATE_METABOLISM,8,0.14133180536903092,0.14133180536903092,1.0,Th17n_Vehicle,Th17p_Vehicle
756,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
757,KEGG_MM_PROPANOATE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
758,KEGG_MM_BUTANOATE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
759,KEGG_MM_THIAMINE_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
760,KEGG_MM_RIBOFLAVIN_METABOLISM,8,0.18245314831993334,0.18245314831993334,0.1906335937209872,Th17n_Vehicle,Th17p_Vehicle
761,KEGG_MM_VITAMIN_B6_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
762,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,8,0.07731792582226334,0.07731792582226334,0.08133808399681876,Th17n_Vehicle,Th17p_Vehicle
763,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
764,KEGG_MM_BIOTIN_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
765,KEGG_MM_LIPOIC_ACID_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
766,KEGG_MM_FOLATE_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
767,KEGG_MM_RETINOL_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
768,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,8,0.486656205723324,0.486656205723324,0.5134085274607421,Th17n_Vehicle,Th17p_Vehicle
769,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
770,KEGG_MM_SULFUR_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
771,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
772,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,8,0.1837489620368204,0.1837489620368204,0.3740911005585813,Th17n_Vehicle,Th17p_Vehicle
773,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
774,KEGG_MM_METABOLIC_PATHWAYS,8,0.09434682035836849,0.09434682035836849,0.11132242365973859,Th17n_Vehicle,Th17p_Vehicle
775,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
776,KEGG_MM_RNA_DEGRADATION,8,0.0,0.0,0.0,Th17n_Vehicle,Th17p_Vehicle
777,KEGG_MM_HIF-1_SIGNALING_PATHWAY,8,0.2518328719847895,0.2518328719847895,0.29674212003625305,Th17n_Vehicle,Th17p_Vehicle
778,KEGG_MM_MTOR_SIGNALING_PATHWAY,8,0.6178298905868133,0.6178298905868133,1.0,Th17n_Vehicle,Th17p_Vehicle
779,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,8,0.305806306561214,0.305806306561214,1.0,Th17n_Vehicle,Th17p_Vehicle
780,KEGG_MM_NOD-LIKE_RECEPTOR_SIGNALING_PATHWAY,8,0.5995954187204543,0.5995954187204543,0.7052474280578575,Th17n_Vehicle,Th17p_Vehicle
781,KEGG_MM_INSULIN_SIGNALING_PATHWAY,8,0.16946703538192373,0.16946703538192373,0.1977241673432369,Th17n_Vehicle,Th17p_Vehicle
782,KEGG_MM_ADIPOCYTOKINE_SIGNALING_PATHWAY,8,0.6625085504358409,0.6625085504358409,0.772285536684924,Th17n_Vehicle,Th17p_Vehicle
783,KEGG_MM_GLYCOLYSIS_GLUCONEOGENESIS,9,6.190453042899994e-09,6.190453042899994e-09,7.2129832330218675e-09,Th17n_Vehicle,iTreg_DFMO
784,KEGG_MM_CITRATE_CYCLE,9,0.5819038158283477,0.5819038158283477,0.6777193035751841,Th17n_Vehicle,iTreg_DFMO
785,KEGG_MM_PENTOSE_PHOSPHATE_PATHWAY,9,0.00413865212012366,0.00413865212012366,0.0048158190073663626,Th17n_Vehicle,iTreg_DFMO
786,KEGG_MM_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,9,0.029565797814697307,0.029565797814697307,0.19486548559686862,Th17n_Vehicle,iTreg_DFMO
787,KEGG_MM_FRUCTOSE_AND_MANNOSE_METABOLISM,9,5.452393393168318e-06,5.452393393168318e-06,6.341687502749247e-06,Th17n_Vehicle,iTreg_DFMO
788,KEGG_MM_GALACTOSE_METABOLISM,9,7.710075698520153e-06,7.710075698520153e-06,9.101446211278877e-06,Th17n_Vehicle,iTreg_DFMO
789,KEGG_MM_ASCORBATE_AND_ALDARATE_METABOLISM,9,0.44462414043690146,0.44462414043690146,0.5169126977907852,Th17n_Vehicle,iTreg_DFMO
790,KEGG_MM_FATTY_ACID_BIOSYNTHESIS,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
791,KEGG_MM_FATTY_ACID_METABOLISM,9,0.003068957391854554,0.003068957391854554,0.0035584090594137654,Th17n_Vehicle,iTreg_DFMO
792,KEGG_MM_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES,9,0.6464373314782748,0.6464373314782748,0.7488688127644461,Th17n_Vehicle,iTreg_DFMO
793,KEGG_MM_STEROID_BIOSYNTHESIS,9,0.06061236891598442,0.06061236891598442,0.4119746949758316,Th17n_Vehicle,iTreg_DFMO
794,KEGG_MM_PRIMARY_BILE_ACID_BIOSYNTHESIS,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
795,KEGG_MM_STEROID_HORMONE_BIOSYNTHESIS,9,0.9720328274066601,0.9720328274066601,1.0,Th17n_Vehicle,iTreg_DFMO
796,KEGG_MM_OXIDATIVE_PHOSPHORYLATION,9,0.9488287611953673,0.9488287611953673,1.0,Th17n_Vehicle,iTreg_DFMO
797,KEGG_MM_PURINE_METABOLISM,9,0.08638315186301701,0.08638315186301701,0.5964550961970222,Th17n_Vehicle,iTreg_DFMO
798,KEGG_MM_CAFFEINE_METABOLISM,9,0.5728483975033768,0.5728483975033768,1.0,Th17n_Vehicle,iTreg_DFMO
799,KEGG_MM_PYRIMIDINE_METABOLISM,9,0.8970316896603943,0.8970316896603943,1.0,Th17n_Vehicle,iTreg_DFMO
800,KEGG_MM_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,9,0.011120347327310274,0.011120347327310274,0.07823209305735798,Th17n_Vehicle,iTreg_DFMO
801,KEGG_MM_GLYCINE_SERINE_AND_THREONINE_METABOLISM,9,0.13480015417476565,0.13480015417476565,0.9508875740436172,Th17n_Vehicle,iTreg_DFMO
802,KEGG_MM_CYSTEINE_AND_METHIONINE_METABOLISM,9,0.4722418122969217,0.4722418122969217,0.5394096849430922,Th17n_Vehicle,iTreg_DFMO
803,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,9,0.5267902083455523,0.5267902083455523,0.5998789021736002,Th17n_Vehicle,iTreg_DFMO
804,KEGG_MM_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
805,KEGG_MM_LYSINE_BIOSYNTHESIS,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
806,KEGG_MM_LYSINE_DEGRADATION,9,0.63934806174587,0.63934806174587,1.0,Th17n_Vehicle,iTreg_DFMO
807,KEGG_MM_ARGININE_AND_PROLINE_METABOLISM,9,0.004277751160449035,0.004277751160449035,0.02639463481979192,Th17n_Vehicle,iTreg_DFMO
808,KEGG_MM_HISTIDINE_METABOLISM,9,0.2629045921638141,0.2629045921638141,1.0,Th17n_Vehicle,iTreg_DFMO
809,KEGG_MM_TYROSINE_METABOLISM,9,0.36429953958182054,0.36429953958182054,0.450626444695996,Th17n_Vehicle,iTreg_DFMO
810,KEGG_MM_PHENYLALANINE_METABOLISM,9,0.8966018207378461,0.8966018207378461,1.0,Th17n_Vehicle,iTreg_DFMO
811,KEGG_MM_TRYPTOPHAN_METABOLISM,9,0.8085774019065136,0.8085774019065136,0.9935908752241057,Th17n_Vehicle,iTreg_DFMO
812,KEGG_MM_PHENYLALANINE_TYROSINE_AND_TRYPTOPHAN_BIOSYNTHESIS,9,0.5728483975033768,0.5728483975033768,0.6999692497583396,Th17n_Vehicle,iTreg_DFMO
813,KEGG_MM_BETA-ALANINE_METABOLISM,9,0.30455377377061893,0.30455377377061893,1.0,Th17n_Vehicle,iTreg_DFMO
814,KEGG_MM_TAURINE_AND_HYPOTAURINE_METABOLISM,9,0.0542483685234754,0.0542483685234754,0.3006119784421885,Th17n_Vehicle,iTreg_DFMO
815,KEGG_MM_SELENOCOMPOUND_METABOLISM,9,0.461479036337895,0.461479036337895,1.0,Th17n_Vehicle,iTreg_DFMO
816,KEGG_MM_CYANOAMINO_ACID_METABOLISM,9,0.09543773697244654,0.09543773697244654,0.5356827817163128,Th17n_Vehicle,iTreg_DFMO
817,KEGG_MM_D-GLUTAMINE_AND_D-GLUTAMATE_METABOLISM,9,0.2468537911942603,0.2468537911942603,1.0,Th17n_Vehicle,iTreg_DFMO
818,KEGG_MM_D-ARGININE_AND_D-ORNITHINE_METABOLISM,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
819,KEGG_MM_GLUTATHIONE_METABOLISM,9,0.009084930035598574,0.009084930035598574,0.010992891698151265,Th17n_Vehicle,iTreg_DFMO
820,KEGG_MM_STARCH_AND_SUCROSE_METABOLISM,9,0.00683066112484306,0.00683066112484306,0.008261364937831505,Th17n_Vehicle,iTreg_DFMO
821,KEGG_MM_N-GLYCAN_BIOSYNTHESIS,9,0.8407280254278808,0.8407280254278808,1.0,Th17n_Vehicle,iTreg_DFMO
822,KEGG_MM_OTHER_GLYCAN_DEGRADATION,9,0.06061236891598442,0.06061236891598442,0.3461669209424931,Th17n_Vehicle,iTreg_DFMO
823,KEGG_MM_MUCIN_TYPE_O-GLYCAN_BIOSYNTHESIS,9,0.02114147094726914,0.02114147094726914,0.025557776365156302,Th17n_Vehicle,iTreg_DFMO
824,KEGG_MM_OTHER_TYPES_OF_O-GLYCAN_BIOSYNTHESIS,9,0.11495452230199557,0.11495452230199557,0.13781869692614077,Th17n_Vehicle,iTreg_DFMO
825,KEGG_MM_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,9,1.0825979952895847e-07,1.0825979952895847e-07,1.279122122094077e-07,Th17n_Vehicle,iTreg_DFMO
826,KEGG_MM_BUTIROSIN_AND_NEOMYCIN_BIOSYNTHESIS,9,0.06758591998579151,0.06758591998579151,0.07992716409737918,Th17n_Vehicle,iTreg_DFMO
827,KEGG_MM_GLYCOSAMINOGLYCAN_DEGRADATION,9,0.5765647962020187,0.5765647962020187,0.6824644526472875,Th17n_Vehicle,iTreg_DFMO
828,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_DERMATAN_SULFATE,9,0.0997565755916146,0.0997565755916146,0.11818641048302955,Th17n_Vehicle,iTreg_DFMO
829,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,9,0.7577798375716338,0.7577798375716338,0.898185911018149,Th17n_Vehicle,iTreg_DFMO
830,KEGG_MM_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE_HEPARIN,9,0.8966018207378461,0.8966018207378461,1.0,Th17n_Vehicle,iTreg_DFMO
831,KEGG_MM_GLYCEROLIPID_METABOLISM,9,2.2740334081074856e-05,2.2740334081074856e-05,2.587282997018543e-05,Th17n_Vehicle,iTreg_DFMO
832,KEGG_MM_INOSITOL_PHOSPHATE_METABOLISM,9,0.019350814195319192,0.019350814195319192,0.022977991378427248,Th17n_Vehicle,iTreg_DFMO
833,KEGG_MM_GLYCEROPHOSPHOLIPID_METABOLISM,9,0.007022081616524944,0.007022081616524944,0.008345916675378007,Th17n_Vehicle,iTreg_DFMO
834,KEGG_MM_ETHER_LIPID_METABOLISM,9,0.1601966394904477,0.1601966394904477,0.19100650026042418,Th17n_Vehicle,iTreg_DFMO
835,KEGG_MM_ARACHIDONIC_ACID_METABOLISM,9,0.5281611215445774,0.5281611215445774,1.0,Th17n_Vehicle,iTreg_DFMO
836,KEGG_MM_LINOLEIC_ACID_METABOLISM,9,0.9513111004625283,0.9513111004625283,1.0,Th17n_Vehicle,iTreg_DFMO
837,KEGG_MM_ALPHA-LINOLENIC_ACID_METABOLISM,9,0.18389298101366497,0.18389298101366497,0.21986288614093705,Th17n_Vehicle,iTreg_DFMO
838,KEGG_MM_SPHINGOLIPID_METABOLISM,9,0.002879121676242963,0.002879121676242963,0.0034438623166792547,Th17n_Vehicle,iTreg_DFMO
839,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_NEOLACTO_SERIES,9,0.005378611392595726,0.005378611392595726,0.04153306430377173,Th17n_Vehicle,iTreg_DFMO
840,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,9,0.14743513947495004,0.14743513947495004,0.16752534350440557,Th17n_Vehicle,iTreg_DFMO
841,KEGG_MM_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,9,0.14743513947495004,0.14743513947495004,0.17515052982686372,Th17n_Vehicle,iTreg_DFMO
842,KEGG_MM_PYRUVATE_METABOLISM,9,0.00030180486789770875,0.00030180486789770875,0.0003421853628205994,Th17n_Vehicle,iTreg_DFMO
843,KEGG_MM_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,9,0.6936439323327603,0.6936439323327603,0.7776678107338937,Th17n_Vehicle,iTreg_DFMO
844,KEGG_MM_PROPANOATE_METABOLISM,9,0.30455377377061893,0.30455377377061893,1.0,Th17n_Vehicle,iTreg_DFMO
845,KEGG_MM_BUTANOATE_METABOLISM,9,0.7826296166689842,0.7826296166689842,1.0,Th17n_Vehicle,iTreg_DFMO
846,KEGG_MM_THIAMINE_METABOLISM,9,0.31477228038078736,0.31477228038078736,0.35109215888626283,Th17n_Vehicle,iTreg_DFMO
847,KEGG_MM_RIBOFLAVIN_METABOLISM,9,0.0041144624197774395,0.0041144624197774395,0.004616830144290248,Th17n_Vehicle,iTreg_DFMO
848,KEGG_MM_VITAMIN_B6_METABOLISM,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
849,KEGG_MM_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,9,0.12828483213705355,0.12828483213705355,0.14357779240039012,Th17n_Vehicle,iTreg_DFMO
850,KEGG_MM_PANTOTHENATE_AND_COA_BIOSYNTHESIS,9,0.1699698642843164,0.1699698642843164,1.0,Th17n_Vehicle,iTreg_DFMO
851,KEGG_MM_BIOTIN_METABOLISM,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
852,KEGG_MM_LIPOIC_ACID_METABOLISM,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
853,KEGG_MM_FOLATE_BIOSYNTHESIS,9,0.0,0.0,0.0,Th17n_Vehicle,iTreg_DFMO
854,KEGG_MM_RETINOL_METABOLISM,9,0.8790833521212894,0.8790833521212894,0.9843018228385094,Th17n_Vehicle,iTreg_DFMO
855,KEGG_MM_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,9,0.5507102523590233,0.5507102523590233,1.0,Th17n_Vehicle,iTreg_DFMO
856,KEGG_MM_TERPENOID_BACKBONE_BIOSYNTHESIS,9,0.3184698724718025,0.3184698724718025,1.0,Th17n_Vehicle,iTreg_DFMO
857,KEGG_MM_SULFUR_METABOLISM,9,0.26080561373035815,0.26080561373035815,0.8682431783625443,Th17n_Vehicle,iTreg_DFMO
858,KEGG_MM_AMINOACYL-TRNA_BIOSYNTHESIS,9,0.9976591141737373,0.9976591141737373,1.0,Th17n_Vehicle,iTreg_DFMO
859,KEGG_MM_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,9,0.08998062754386822,0.08998062754386822,0.28432135337711384,Th17n_Vehicle,iTreg_DFMO
860,KEGG_MM_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,9,0.18389298101366497,0.18389298101366497,0.22975618977772405,Th17n_Vehicle,iTreg_DFMO
861,KEGG_MM_METABOLIC_PATHWAYS,9,1.6927204829710456e-06,1.6927204829710456e-06,2.1108458961081837e-06,Th17n_Vehicle,iTreg_DFMO
862,KEGG_MM_2-OXOCARBOXYLIC_ACID_METABOLISM,9,0.21756906609044102,0.21756906609044102,0.27118207378034914,Th17n_Vehicle,iTreg_DFMO
863,KEGG_MM_RNA_DEGRADATION,9,0.9761208523007031,0.9761208523007031,1.0,Th17n_Vehicle,iTreg_DFMO
864,KEGG_MM_HIF-1_SIGNALING_PATHWAY,9,0.00016269522470113647,0.00016269522470113647,0.0002567318842019143,Th17n_Vehicle,iTreg_DFMO
865,KEGG_MM_MTOR_SIGNALING_PATHWAY,9,0.19283215636034953,0.19283215636034953,0.22083893290939546,Th17n_Vehicle,iTreg_DFMO
866,KEGG_MM_PI3K-AKT_SIGNALING_PATHWAY,9,0.08384291751148014,0.08384291751148014,0.27770306434639996,Th17n_Vehicle,iTreg_DFMO
